RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.12601519,0.3382327,0.23485966,0.071060106,0.35602224,0.45193508,0.26224378,0.33005676,0.06823607,0.42681843,1
-0.08986649,0.23430966,-0.060367744,0.066808246,-0.01771207,0.36832374,0.16496755,-0.07830553,0.19492076,0.1740824,1
-0.11882468,0.43819064,0.5000946,0.0004833007,0.0699701,0.29191807,0.044592828,0.25003323,0.2503959,7.39525e-05,1
-0.108904794,0.23297764,0.2000302,0.00021064818,0.07120353,0.3333108,0.09998153,3.0400655e-05,0.12500848,0.9998558,1
-0.10096062,0.7348114,0.14672092,0.07646387,0.12693468,0.4920126,0.17040345,0.06790119,0.19954367,0.0842855,1
-0.10524346,0.20355605,0.042341296,0.067598306,0.19587216,0.043969233,0.2631515,-0.078636006,0.073858745,0.4261839,1
-0.26214513,0.5481786,0.9999106,0.0009417232,0.060346738,0.45837405,0.18022825,0.7502262,0.6248913,0.24996738,1
-0.051844593,0.23948027,0.043825492,0.06763256,0.1772422,0.16029978,0.17233962,0.17202745,-0.042765703,0.33301982,1
-0.08187668,0.12761225,0.32130688,0.23341602,0.42206886,0.38918373,0.24596564,0.7694662,-0.1743075,-0.23734163,1
-0.11596886,0.9315323,0.09987337,0.00038085473,0.050333846,0.37509283,0.30006644,1.6760127e-05,0.12489862,3.2116444e-05,1
-0.16227639,0.27116427,0.34043413,0.08024935,0.15962863,0.49546194,0.2606425,-0.08853492,0.18815285,0.42326292,1
-0.16394466,0.5990731,0.52945745,0.07938052,-0.068596706,0.58798754,0.16251649,0.33413485,0.18140556,0.17336963,1
-0.124301806,0.3287127,0.39974806,0.00029215403,0.074862875,0.2915336,0.19994792,9.641798e-05,-7.007236e-05,0.49991867,1
-0.0578542,-0.051716536,0.031395823,0.21413152,-0.25475377,-0.08422745,0.13567775,0.25355744,-0.010043378,0.26997936,1
-0.16048698,0.57547563,0.599889,0.0005734669,0.07642635,0.33350047,0.1998818,0.5001069,0.1247936,0.25008708,1
-0.10677288,0.50227803,-0.05672814,0.06748633,0.20776524,0.0026115547,0.36631608,-0.07901595,0.07438113,0.17581764,1
-0.102311514,0.27088144,0.039515253,0.06627433,0.1444127,0.1272529,0.36001152,-0.077605575,-0.049321342,0.17699793,1
-0.049405526,0.77615863,0.11965457,0.22264172,0.23959668,0.05096125,0.25699064,0.78784144,-0.113824286,-0.23805745,1
-0.13301414,0.3151739,0.20008112,9.772752e-05,0.16186924,0.25010452,0.20015867,8.565399e-05,0.2499255,0.2500818,1
-0.08666714,0.49795043,0.012835236,0.22090784,-0.27189204,-0.037751213,0.2048211,0.5113454,-0.029165596,0.2659175,1
-0.10993719,0.4655621,0.1999629,0.00028568733,0.05572094,0.2082812,0.19988853,-3.6663776e-05,0.12488685,5.803958e-05,1
-0.030590506,0.16970728,-0.07415334,0.22558501,0.33895743,0.3740054,0.2512363,0.5040029,-0.13020372,0.2653634,1
-0.16300602,0.219179,0.6000851,0.0009005297,0.061293323,0.33337462,0.20006478,0.25006345,0.124595955,0.24999022,1
-0.12829818,0.19188301,0.29983804,0.0002237772,0.12050539,0.20834772,0.19994935,-0.00015767368,0.12519239,0.24997589,1
-0.09892289,0.068434104,-0.00023032108,0.00027067086,0.10319734,0.12488284,0.17978612,-0.00018254976,0.25006998,0.24986283,1
-0.06158306,0.6101543,0.7170452,0.22030042,0.25862685,-0.039891243,0.022574913,0.50510097,-0.027664084,-0.23639175,1
-0.052731015,0.0679297,-0.082234286,0.21696547,0.34891516,0.36769003,0.30293205,0.25981107,-0.1511379,0.51100916,1
-0.1404544,0.599814,0.5327599,0.072936654,0.38093147,0.36908433,0.35960096,0.4207528,-0.055986226,-0.07401603,1
