RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
0.190223,1.6912421,-0.71772796,1.4766036,-1.246742,-1.0923517,0.8901359,-1.2604148,-0.5948317,1.9816772,1
0.37728602,1.4140661,-0.93265814,1.1272628,1.2011448,1.4572878,0.941646,1.1787753,-0.56362146,1.4212896,1
1.173887,-2.2665346,-1.7497938,2.7132895,2.857641,-2.4126422,2.1894019,-2.512033,-1.7378261,-2.6422217,1
0.8959047,-1.8947878,-1.6357363,-2.1693578,2.1821997,-1.7542604,1.9281586,2.100461,-1.5793974,-1.0809275,1
2.1125004,-2.9074185,-3.0851247,3.5398772,3.6073887,3.9777174,3.2404706,3.548452,-2.8338995,-3.509149,1
1.9537709,-3.2805107,-3.052669,3.5718439,3.7503047,3.6927783,3.2838566,-3.5601158,-2.822715,-3.000983,1
2.6156242,-3.8169844,-3.0470996,4.4468265,4.46554,4.8426914,3.539067,-3.6261241,-3.2538025,-4.0784745,1
1.108094,-1.9575269,-1.6268904,2.0830512,-2.061261,2.230311,1.6359432,-1.804604,-1.4833066,2.3782933,1
-0.05596399,2.3967817,-1.5796006,2.0612936,2.2727962,-1.444794,2.4688945,3.1845374,-0.9661132,-2.0615077,1
0.77332705,2.657309,-1.3034861,1.7891246,1.8942641,-1.3739451,1.9365515,1.7668458,-0.9364864,-1.7588056,1
2.0035758,3.9654405,-2.9207065,3.9015577,4.0058966,4.2710614,3.5916882,-3.8775785,-2.7617702,-3.2752638,1
1.4643036,3.4184356,-1.9308512,2.9824746,3.1130915,-2.317615,2.7733529,3.2393768,-1.8052806,3.2602468,1
1.8361956,-2.9508324,-2.5328038,3.289232,3.3971202,3.5784004,2.9821424,-3.2796786,-2.7523127,-2.723195,1
-0.040241703,3.636521,-2.5238354,-3.6444783,3.646066,-3.3398085,3.5534716,3.5424976,-1.4097617,-2.9846551,1
1.1262347,-2.1758919,-1.7788379,2.7075853,2.8514042,-2.2935119,2.3978372,3.2710807,-1.7970572,-2.383824,1
0.74475026,-1.7250477,-1.7029437,2.0990102,2.323072,-1.9762567,1.9333235,2.1644173,-1.2107922,-1.8001133,1
2.510888,-3.7520216,-3.5154197,4.1110926,4.250974,4.333732,3.8961082,-4.097145,-3.3002384,-3.782003,1
2.8209808,4.828043,-3.6207716,4.3385286,4.4034066,4.7157326,4.6081653,4.9131603,-3.5363052,-4.286055,1
1.0071156,-4.2813907,-3.7935421,4.639482,4.8539224,-4.3567247,4.4009433,-4.680123,-3.2206573,-4.2822976,1
1.0907197,-2.4839115,-2.1330795,2.6934266,2.8331742,-2.4218497,2.572588,3.0128245,-1.7775329,-2.1332605,1
1.6161091,3.4073124,-2.3142936,3.0003536,3.093682,-2.7628543,2.6447325,-3.0407867,-2.0838332,3.0057862,1
1.5167534,3.0450919,-2.1932247,2.6714818,2.8463004,-2.5528617,2.9960597,2.9480221,-1.9178162,3.2158859,1
1.2602344,-2.777048,-1.905901,3.028519,3.1433268,-2.6449738,2.5101001,-2.801679,-2.0854208,-2.6693623,1
4.4266667,-5.6754823,-5.3891473,5.873613,6.0050707,6.0677733,5.253174,5.880709,-5.373473,6.1243377,1
0.6732017,-1.7473091,-1.2493464,-1.8905884,1.9400301,1.9117388,0.9606242,-1.8201506,-0.80207235,-1.5123628,1
-0.06148449,2.4036176,-1.2092519,2.089553,-2.1901798,-1.880322,1.9721552,-1.3950092,-1.206964,2.1060696,1
0.44918442,1.7813255,1.7913485,1.4808671,1.6345447,-1.3751124,0.061956957,1.3887379,-0.9220599,-1.2075119,1
1.6249561,-3.0353718,-2.5259633,3.602843,3.933762,-3.2205539,2.8554404,-3.0732358,-2.5946162,3.5618165,1
2.5513594,4.255686,-3.5634658,4.0999103,4.229208,4.38316,4.1344604,4.3866925,-2.9568903,-4.071469,1
-0.009074406,4.6377096,-3.3916154,4.3586802,4.4462614,-4.0278444,4.1250834,-4.41925,-2.2911143,-3.5666802,1
3.0369627,-4.102125,-3.9732273,4.359484,4.4355264,4.396701,4.003534,-4.349538,-3.812538,4.8471475,1
1.790289,-4.024074,-3.9336488,4.3942614,4.420332,4.5773845,4.1779943,-4.3839493,-3.5101285,-4.3500624,1
1.266193,3.154815,-2.4476845,2.959814,3.0572116,-2.7591703,3.2727826,3.5209522,-2.0779915,3.249809,1
-0.008677427,1.99703,-0.9674367,1.4926877,1.5649545,-1.3847396,1.6902877,1.3920902,-0.6480057,-1.4513104,1
4.0867105,5.329045,-4.435464,5.110524,5.3250513,5.434082,5.1817617,5.648153,-4.4713883,5.6174273,1
1.6008867,3.793413,-3.0132482,3.6313155,3.6813085,3.9402685,3.2741432,-3.6136856,-2.2381668,-3.3345783,1
2.1957648,3.5256975,-2.4485183,3.2753654,3.3354576,3.89689,3.2860267,-3.0302784,-2.612265,-2.7291043,1
0.7867622,-1.5482885,-1.2567651,-1.8667009,1.9362613,1.9714984,1.2338814,-1.790431,-1.1471685,-1.2556345,1
3.4420118,-5.577784,-5.681051,-5.6269655,5.7149014,5.723301,4.1956787,5.588765,-4.879716,5.7412267,1
1.1550848,-2.4420555,-2.1853974,2.7142346,-2.682635,2.901753,2.14514,-2.6587021,-1.8588847,3.227927,1
0.9897198,-1.631451,-1.6614981,2.0772913,2.2917676,-1.959875,2.0735278,2.4008124,-1.3520083,-2.0441644,1
-0.07819252,4.995445,-3.6927307,4.5841055,4.8266335,-3.7565205,4.9218125,-3.6581545,-2.6733856,-4.5587254,1
-0.13236517,2.3807755,-1.3887366,2.0439348,-2.1333556,-1.4386828,2.014576,3.183172,-0.89847636,-1.7891526,1
2.5171607,-4.004227,-3.63032,4.1274614,4.195091,4.510974,3.9298682,-4.104294,-3.2711594,-4.063072,1
-0.00022170482,-0.13440473,-0.06780499,0.22375019,0.27585095,0.4472304,0.21382722,-0.26072267,-0.1271527,-0.22304721,1
1.8889606,3.889081,-2.7334685,3.5834212,3.7670157,-3.038434,3.181385,-3.345223,-2.5683715,4.0491176,1
1.389793,2.6703632,-1.7149416,2.3589115,2.5876882,-1.8315531,2.4949353,2.9695208,-1.3391602,-2.0939229,1
-0.07152095,5.6507955,-4.6291428,5.340391,-5.201929,5.497441,5.3202596,5.659942,-3.7911007,5.6361017,1
1.1213644,3.6551454,-3.0315971,3.5503948,3.6132147,3.5489535,3.649075,-3.5851052,-2.6136627,-3.022914,1
0.89529,2.7387812,-1.7891897,2.409547,2.5211806,-1.9022478,2.1455526,-1.7200027,-1.4660522,-1.6282045,1
-0.01731134,2.0368822,-1.2175102,1.8544117,1.9463751,-1.5532159,1.9228641,1.7944736,-0.71427935,-1.2758983,1
3.9831486,5.510705,-4.9150443,5.3666224,5.5275054,5.8367767,5.399726,5.3947153,-4.468992,6.121449,1
1.7027086,-4.8967166,-4.459548,5.135708,5.214118,-4.649195,5.0542755,-4.1453657,-4.2734756,5.382833,1
-0.08817675,3.175484,-1.9842677,2.9996767,-3.0149248,3.414679,3.2760255,-2.479931,-2.3512964,2.9988031,1
5.8940578,-6.512895,-6.4476347,6.8177967,6.9174347,7.42382,6.222211,7.360939,-6.3157115,7.086525,1
1.7647151,3.3311443,-2.4615755,2.9922726,3.1106472,-2.955406,2.8120735,-3.031399,-2.1384683,3.4977217,1
1.8924681,3.7058573,-3.0422943,3.5843303,3.6746802,3.787121,3.4141037,-3.333472,-2.376315,-3.0105398,1
2.096123,-3.6564271,-3.4829633,4.06415,4.25312,4.369023,3.666748,-4.085264,-3.1123033,-4.1346035,1
0.21016952,-0.8285206,1.4108454,1.1368045,1.3105732,-0.7594098,-0.3044203,-0.96679014,-0.7196633,-1.1101539,1
4.029327,-5.444611,-5.24823,5.9100957,5.9171395,6.116877,5.5684133,6.1815886,-4.8432517,-5.8717966,1
0.921474,-3.175226,-2.8370616,3.314044,3.46759,-2.6824372,3.1907363,3.9031923,-2.1512632,-3.2874231,1
-0.16196719,-3.6650784,-3.0193331,3.8305,-3.8753912,4.210491,3.6195295,4.144864,-2.5945106,-3.770482,1
3.8200004,-5.0167556,-4.7857027,5.3867774,5.549236,5.5361967,5.153037,5.649581,-4.5412197,-5.0676293,1
-0.119500525,5.27572,-4.002793,4.871868,5.0681844,-4.3703947,5.0860047,-4.200745,-2.661224,-4.814812,1
1.4132788,2.854834,-1.8211783,2.360218,2.625512,-1.834638,2.4396827,2.6707199,-1.5054387,2.4226196,1
-0.03217236,0.161667,-0.07231219,-0.29570255,-0.21344638,0.0032627154,0.09839217,-0.24263227,-0.024582962,-0.23218724,1
2.3889217,-3.0706801,-3.3881137,-3.8399565,3.9811616,4.3973403,2.9253795,3.831968,-3.065914,-3.7814918,1
5.0950427,-6.0472374,-5.343329,6.386723,6.5680366,7.055746,5.661488,-6.1262636,-5.643919,6.356059,1
1.4182615,-2.3443882,3.0212631,2.685504,2.750684,2.8412724,-0.11200148,2.7373302,-2.1635962,-2.6402442,1
1.3962859,4.137975,-3.4365125,3.7981682,3.9561994,-3.3686337,4.093685,-3.3591483,-3.0965774,3.8135793,1
2.591937,3.791614,-3.354031,3.7941742,3.8490398,3.8662343,4.06733,3.8492873,-2.9966419,-3.524212,1
2.8457603,-4.3082867,-4.333643,4.939208,5.0026693,5.2803454,4.1191173,-4.3779078,-4.009505,5.145788,1
3.1639073,4.337342,-3.440894,4.054992,4.1786385,4.475882,4.205002,4.3621635,-3.1368594,-3.5321667,1
2.4458978,-3.584775,-3.4959965,3.8090615,3.8675694,3.932098,3.6392488,3.8518598,-3.13801,-3.536756,1
2.094652,3.9637673,-2.381193,3.576737,3.7150521,4.1874666,3.2793362,-3.0819561,-2.665531,-3.489444,1
1.3655995,-2.5732608,-2.1965158,2.7140477,2.7812195,2.8386657,2.4433832,-2.7269633,-2.1425662,-2.6794255,1
