age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
4.3764153,-4.029602,4.9400024,-1.4609593,4.1332793,4.5182896,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-4.0040736,4.659545,5.454815,-0.8272275,4.6400304,4.7745824,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.6779356,4.7327795,4.6694503,-1.8212377,4.6841373,4.9171133,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.121246,4.747335,4.9446106,-2.0190506,4.6526055,5.0403767,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.759427,4.831688,5.4654927,-2.2058108,4.644002,5.0260634,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
4.981139,4.6861806,4.094467,-1.7266606,4.717228,4.4104557,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
5.0786986,4.742348,5.207159,-2.0740886,4.6551876,5.0795975,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.871507,4.796695,5.2886844,-2.170314,4.6542416,5.437716,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.785231,4.690256,5.4661093,-2.1490624,4.6407976,5.036854,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.33993,4.6883373,4.753875,-1.8845487,4.61807,4.7141953,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.5892467,4.7578235,5.2288146,-0.7983405,-4.647779,5.0973787,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.94639,4.6741095,5.281235,-2.085055,4.629768,5.025099,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.9448333,4.760615,4.465299,-1.9292866,4.709266,5.095506,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.3409405,4.712525,4.5524225,-1.7563249,4.73232,4.8037124,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.3483453,4.7206845,4.6501055,-1.8362305,4.6566896,4.883888,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.917735,4.611078,4.935736,-2.000703,4.667571,5.1234436,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.9684772,4.7945423,5.375904,-2.0510087,4.651127,5.0508394,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
