age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.32042187,1.0000722,0.42966357,-0.05790397,1.0,0.0,1.0,0.0,0.0,1.0,1
0.25806206,-0.00018184823,0.29743326,0.06504947,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19789967,0.9998936,0.30911323,-0.081838176,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17600353,0.99999523,0.2789561,-0.07937552,1.0,0.0,1.0,0.0,0.0,1.0,1
0.39843816,0.99986386,0.52501017,-0.086453065,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2982247,0.99981266,0.22669,0.58977777,1.0,0.0,0.0,1.0,0.0,1.0,1
0.27882394,1.0001262,0.4094138,-0.087910086,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2367606,0.9998005,-0.0025975169,0.6323769,1.0,0.0,0.0,1.0,1.0,0.0,1
0.42351264,0.9999573,0.5599166,-0.0389023,0.0,1.0,1.0,0.0,0.0,1.0,1
0.16424102,1.0002154,0.17112339,0.038042318,1.0,0.0,1.0,0.0,0.0,1.0,1
0.37980345,0.99986094,0.42278552,-0.13666816,1.0,0.0,1.0,0.0,1.0,0.0,1
0.23482005,1.000177,0.16119179,0.15150923,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18522598,1.0000373,0.2598175,-0.029764505,0.0,1.0,1.0,0.0,0.0,1.0,1
0.3516568,0.9999497,0.4342664,-0.04979802,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19059773,0.9997859,0.25071627,-0.032574534,1.0,0.0,1.0,0.0,0.0,1.0,1
0.11045917,0.9999859,0.20558967,-0.021830982,1.0,0.0,0.0,1.0,0.0,1.0,1
0.08264261,1.000071,-0.057259694,0.20782056,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5343817,0.9999576,0.8700197,-0.03562212,1.0,0.0,0.0,1.0,0.0,1.0,1
0.21242258,1.0000604,0.28407255,-0.024558574,1.0,0.0,1.0,0.0,0.0,1.0,1
0.121989906,0.9999673,0.01670539,0.18300593,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15016592,0.99998385,0.114885025,0.10104567,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14494085,0.99979967,0.0061829863,0.22310837,1.0,0.0,1.0,0.0,0.0,1.0,1
0.36108294,1.0000206,0.48370048,-0.07403949,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4669709,0.9999404,0.5292205,0.41386455,1.0,0.0,0.0,1.0,0.0,1.0,1
0.18388289,1.0001091,0.24388343,-0.031142186,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2637471,0.99979794,0.33718216,-0.021286977,1.0,0.0,1.0,0.0,0.0,1.0,1
0.16463041,1.0002097,0.18489592,0.018250095,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17416863,1.0000473,0.28217417,-0.06065659,0.0,1.0,1.0,0.0,0.0,1.0,1
0.14593722,1.0001532,0.2172113,-0.041745722,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5368353,0.9999969,0.6639786,-0.06965041,1.0,0.0,1.0,0.0,0.0,1.0,1
0.11003806,1.0001369,0.11626134,0.006782454,1.0,0.0,1.0,0.0,1.0,0.0,1
0.68842316,0.9237352,0.83553463,0.0019387511,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22561353,0.00015005776,0.48577273,-0.033018757,1.0,0.0,0.0,1.0,0.0,1.0,1
0.21345502,1.0000179,0.33257696,-0.08485185,1.0,0.0,1.0,0.0,0.0,1.0,1
0.122997046,1.000291,0.21878828,-0.0675224,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22966628,1.0000784,0.35636806,-0.091931,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1817554,1.0000211,0.27243024,-0.06431021,1.0,0.0,1.0,0.0,0.0,1.0,1
0.35216329,1.0002539,0.41632545,-0.012168893,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14398558,-0.00022240181,-0.01424343,0.3215344,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24573353,0.9999293,0.33199108,-0.03538457,1.0,0.0,0.0,1.0,1.0,0.0,1
0.1433879,1.0000439,0.22241089,-0.03463141,0.0,1.0,1.0,0.0,0.0,1.0,1
0.15407126,1.0001947,0.22153145,-0.037169665,1.0,0.0,1.0,0.0,0.0,1.0,1
0.480846,1.0000129,0.4060835,0.26799452,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2534058,0.9999834,0.48128578,-0.098617196,1.0,0.0,0.0,1.0,0.0,1.0,1
0.4550757,1.0000287,0.41143736,-0.04396493,1.0,0.0,1.0,0.0,1.0,0.0,1
0.30215874,1.00012,0.45173866,-0.10929078,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23831424,1.000054,0.35968214,-0.07934411,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19726928,1.0003395,0.29651886,-0.06916464,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20176509,-0.0003589844,0.35876724,-0.043028384,1.0,0.0,1.0,0.0,0.0,1.0,1
0.45837942,0.9996964,0.58098644,-0.07270334,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4875974,0.9999702,0.55661815,0.052291386,0.0,1.0,1.0,0.0,0.0,1.0,1
0.12936066,1.0001662,0.08811984,0.10258669,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14139485,0.9999448,0.19513679,-0.02299047,1.0,0.0,1.0,0.0,0.0,1.0,1
