age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.37594405,-0.11728065,0.39269203,-0.07904166,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3487683,1.5398176,0.2238233,-0.05584916,1.0,0.0,1.0,0.0,0.0,1.0,1
0.27610245,2.5392485,0.23515508,-0.18684773,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23431455,-0.7763911,0.24402578,-0.05193509,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4484141,0.21592036,0.48427632,-0.11924736,1.0,0.0,1.0,0.0,0.0,1.0,1
0.358467,0.7711496,0.14301547,0.46187142,1.0,0.0,0.0,1.0,0.0,1.0,1
0.33578184,-0.45496944,0.3782948,-0.08891089,1.0,0.0,1.0,0.0,0.0,1.0,1
0.26138526,0.20601158,-0.017678294,0.35244253,1.0,0.0,0.0,1.0,1.0,0.0,1
0.47106582,1.5122927,0.49137273,-0.115008034,0.0,1.0,1.0,0.0,0.0,1.0,1
0.23917966,2.5234516,0.10377726,-0.08073109,1.0,0.0,1.0,0.0,0.0,1.0,1
0.52458465,-0.7307857,0.5368508,-0.17782564,1.0,0.0,1.0,0.0,1.0,0.0,1
0.28124547,0.1966432,0.11091223,0.09265495,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2869014,-0.7658082,0.22150429,-0.009105044,0.0,1.0,1.0,0.0,0.0,1.0,1
0.40983787,-0.11194913,0.39963245,-0.056272082,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24881068,-0.44893816,0.22058001,-0.022808878,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.9852167,-2.5105278,-0.745877,-0.99879545,1.0,0.0,0.0,1.0,0.0,1.0,1
0.124502376,-0.75092,-0.05197587,0.13509059,1.0,0.0,1.0,0.0,0.0,1.0,1
0.6105141,0.9197901,0.8120781,-0.09629948,1.0,0.0,0.0,1.0,0.0,1.0,1
0.29432955,2.5226276,0.21263045,-0.14457913,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15941066,-0.4460391,-0.007113823,0.10867682,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20283252,-0.45368052,0.07716182,0.05990488,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18343708,-0.44672036,-0.015845336,0.14148887,1.0,0.0,1.0,0.0,0.0,1.0,1
0.41697207,-0.114686854,0.4468802,-0.09511733,1.0,0.0,1.0,0.0,0.0,1.0,1
0.56051564,0.9224904,0.44622448,0.40972015,1.0,0.0,0.0,1.0,0.0,1.0,1
0.23100199,-0.45983377,0.21263728,-0.030730896,1.0,0.0,1.0,0.0,0.0,1.0,1
0.33127454,-0.44390675,0.29923725,-0.023107806,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21863486,-0.45419082,0.15136023,0.011132892,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23681958,2.4843583,0.21529523,-0.10757345,0.0,1.0,1.0,0.0,0.0,1.0,1
0.21459626,-0.76550275,0.18011874,-0.012802424,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5871401,0.5205666,0.60697484,-0.13395084,1.0,0.0,1.0,0.0,0.0,1.0,1
1.1310011,-1.951295,1.8990747,-1.0579134,1.0,0.0,1.0,0.0,1.0,0.0,1
0.76244605,1.2464557,0.7489535,-0.094440185,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21546745,-1.1218859,0.4617153,-0.084466256,1.0,0.0,0.0,1.0,0.0,1.0,1
0.26391935,-0.46045816,0.29939452,-0.07967563,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17952114,-0.76839316,0.18273114,-0.044024292,1.0,0.0,1.0,0.0,0.0,1.0,1
0.28276703,-0.45206314,0.32442322,-0.08598306,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24126439,-0.77327996,0.23677446,-0.039916754,1.0,0.0,1.0,0.0,0.0,1.0,1
0.40540376,0.20781755,0.36888027,-0.04591131,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18523592,-0.7968277,-0.054433152,0.2391099,1.0,0.0,1.0,0.0,0.0,1.0,1
1.1183307,-2.232776,1.9834582,-0.9502924,1.0,0.0,0.0,1.0,1.0,0.0,1
0.20665006,2.4823294,0.15682077,-0.07957939,0.0,1.0,1.0,0.0,0.0,1.0,1
0.2228741,-0.76236194,0.18454334,-0.009842098,1.0,0.0,1.0,0.0,0.0,1.0,1
0.56713474,0.9223173,0.32525623,0.24632075,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3034772,2.5308392,0.38563284,-0.21264164,1.0,0.0,0.0,1.0,0.0,1.0,1
0.57298183,-0.7409269,0.49250448,-0.08447039,1.0,0.0,1.0,0.0,1.0,0.0,1
0.36394963,-0.4436251,0.4230834,-0.10488285,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2912446,-0.4606644,0.32542655,-0.07959861,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24502759,-0.46011376,0.26469612,-0.06493356,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2500012,-1.1381732,0.3160236,-0.051614244,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5044426,0.5202631,0.5330515,-0.13364546,1.0,0.0,1.0,0.0,0.0,1.0,1
0.54406625,1.0781622,0.49316782,-0.010678183,0.0,1.0,1.0,0.0,0.0,1.0,1
0.17842571,-0.4501515,0.048550118,0.06547234,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20910284,-0.76145023,0.15964445,0.00042071467,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3341436,-0.45353118,0.3655681,-0.07899493,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22583407,2.4824548,0.16803937,-0.0724662,0.0,1.0,1.0,0.0,0.0,1.0,1
0.31105816,2.5323427,0.24245124,-0.15838672,1.0,0.0,1.0,0.0,0.0,1.0,1
0.31752133,-1.0700605,-0.07661617,0.5262011,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22267962,-0.7631673,0.1842772,-0.009752569,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23727429,-0.45190054,0.1900914,-0.0055316016,1.0,0.0,1.0,0.0,0.0,1.0,1
0.33084914,2.1652358,0.32280535,-0.10995093,0.0,1.0,1.0,0.0,0.0,1.0,1
0.22262584,2.4824116,0.18108073,-0.087964304,0.0,1.0,1.0,0.0,0.0,1.0,1
0.34306502,-0.45126688,0.3358153,-0.04557507,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5697175,-0.11569413,0.6791763,-0.14398296,0.0,1.0,0.0,1.0,1.0,0.0,1
0.46515694,0.92384636,-0.12067224,0.9319188,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3402607,-0.81702524,0.37793267,-0.074925125,0.0,1.0,1.0,0.0,0.0,1.0,1
0.3131398,-0.45961645,0.32312268,-0.059291698,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21110225,-0.7719872,0.19162859,-0.025213083,1.0,0.0,1.0,0.0,0.0,1.0,1
1.4515307,-3.257779,2.2153614,-1.0353274,1.0,0.0,1.0,0.0,1.0,0.0,1
0.059033286,-0.4212449,0.00033074038,0.112009846,1.0,0.0,0.0,1.0,0.0,1.0,1
0.17030376,-0.7322311,0.250421,-0.019165888,1.0,0.0,0.0,1.0,1.0,0.0,1
0.3415303,0.92310685,-0.06268287,0.44331205,1.0,0.0,1.0,0.0,0.0,1.0,1
