RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.068725124,1.9826658,-1.1009929,1.7930603,1.9792862,2.1956012,1.9021456,2.071816,-1.0296245,-1.2606302,1
-0.043020036,0.06705512,-0.1761749,0.21372318,-0.22277157,0.53984284,0.118512765,-0.24575028,0.08373768,0.010334983,1
-0.0692784,0.6694416,0.32626805,0.20577027,0.28103623,0.022192916,0.06516805,0.490068,0.11709381,0.26863906,1
-0.05110498,0.45911613,0.5576526,0.21668096,0.2746994,0.56314266,0.011250558,0.2366641,-0.03851454,1.2455862,1
-0.046056192,0.88766396,0.039135527,0.24288352,0.27922088,0.66221106,0.16238686,0.21924259,0.10010905,0.24949573,1
-0.02754399,-2.9944115,-2.4982169,3.2923317,3.4774277,-3.1494937,3.1099072,-3.343056,-1.9171172,-2.6941838,1
-0.18072635,0.7917217,0.80796796,0.2287046,0.26881507,0.69461215,0.12038734,0.483628,0.4536993,0.012285495,1
-0.0096295215,0.39125827,-0.051044066,0.2207728,0.34496203,0.3199796,0.18663467,-0.007945509,-0.088146314,0.5061708,1
0.1251754,-0.77871567,1.3186477,1.1255374,1.3644384,-0.53278226,-0.01570766,-0.19005758,-0.8339826,-1.1032021,1
-0.03937184,1.1517688,-0.083136,-0.27860168,0.27798784,0.62160987,0.23164354,0.2505357,-0.0029291215,-0.23631372,1
-0.050868545,1.639628,-0.724929,1.5417838,1.6306136,1.8972117,1.2012898,-1.5612547,-0.7161433,-0.9594457,1
-0.060687725,1.9591986,-0.5149461,1.474533,-1.6338446,-0.77064323,0.83752817,1.7802833,-0.3718254,-1.1830524,1
-0.06583515,0.562245,0.23065415,0.23823906,-0.2346077,0.04513973,0.12764849,-0.26319745,-0.13289513,0.261286,1
-0.0578542,-0.051716536,0.031395823,0.21413152,-0.25475377,-0.08422745,0.13567775,0.25355744,-0.010043378,0.26997936,1
0.09759897,-0.28666604,0.030031424,0.82396287,0.9383313,1.164333,0.16564456,-0.35801816,-0.26248807,-0.52902675,1
-0.068758756,3.9387715,-2.8587887,3.5654626,3.767215,-3.4622083,3.5558279,-3.6280875,-1.8891186,-3.260023,1
-0.050527997,0.10142562,-0.07889711,0.23696817,0.33748874,-0.04440893,0.29546037,-0.26333463,-0.15159564,0.019566763,1
-0.055739656,1.3287446,-0.3525772,0.8122785,0.85039383,-0.5318807,0.94760954,1.3974969,-0.432971,-0.8153277,1
-0.08435053,0.5599067,0.53884274,0.23446439,0.41606987,0.48732528,0.08464221,0.24307334,0.05736652,0.015112225,1
-0.06404125,1.3812175,-0.6094617,1.1332654,-1.2472779,-0.8962803,0.87768584,1.4599977,-0.35309348,-0.6193382,1
-0.083163396,0.3842821,0.14281827,0.067196496,0.124076724,0.12739316,0.16300602,-0.0784811,0.07359098,-0.07385038,1
-0.06332086,-2.3087995,-2.0523589,2.7040737,2.785764,2.8526146,2.9132004,2.9582565,-1.8282669,-2.1354895,1
0.038192857,1.0323797,0.058297943,0.8140357,-0.9192022,1.1900165,0.11168528,-0.60087425,-0.23873612,-0.5312662,1
-0.047229912,-0.061090603,0.12657797,0.21052924,0.363488,-0.052718885,0.13186517,0.25108892,-0.023134733,0.021389116,1
-0.09053837,-0.0125102205,-0.059410494,0.06895791,0.17198835,0.043600652,0.16143388,-0.0799705,0.19855033,0.3394203,1
-0.06158306,0.6101543,0.7170452,0.22030042,0.25862685,-0.039891243,0.022574913,0.50510097,-0.027664084,-0.23639175,1
-0.108653344,-3.2698195,-2.880112,3.523831,3.6532211,3.6875117,3.5606081,3.5934823,-2.5836189,3.819689,1
-0.047640327,1.9648206,-0.59375745,1.5182579,1.7816088,1.7766136,1.3690919,-1.0193236,-0.8786353,-1.4435943,1
-0.061011855,-0.023623317,-0.09127656,0.21848819,0.39712334,0.50227493,0.22469175,0.010224461,0.09199378,-0.24304777,1
-0.07568494,0.09404015,0.11165531,0.21458288,0.28173503,0.06430682,-0.044762168,-0.25927505,0.32252294,0.5155863,1
-0.03271983,0.48599145,-0.15121531,-0.289853,0.30314708,0.2849193,0.24384399,-0.25410947,-0.097002566,0.26071954,1
-0.13329665,0.2583645,0.21425524,0.07828964,0.11093761,0.12822494,0.2474467,-0.08486269,0.18848082,-0.08116134,1
-0.07525413,1.0442709,-0.5198611,0.8223166,0.87688005,-0.6012845,1.0048273,1.3957767,-0.4381389,-0.56537396,1
-0.006793924,0.055950932,-0.26100847,-0.5932115,0.5562325,-0.38636166,0.31827152,0.4967742,-0.15631257,-0.47511157,1
-0.100386225,1.3740058,-0.58227,1.1322641,-1.0941608,-0.8538701,1.064298,1.6997478,-0.6051454,1.652534,1
-0.03696164,1.3965396,-0.7610903,1.181913,1.2485511,-0.8080433,0.9586826,1.2125845,-0.11765496,1.4986088,1
-0.017467406,0.5351481,0.23948549,0.21596158,0.2196515,0.3311664,0.09633995,-0.0069078943,-0.09320009,0.25848714,1
-0.043864638,-0.24850237,-0.24187684,0.4763612,0.619155,0.6571714,-0.14611991,0.51005054,0.8170248,1.0206696,1
-0.22664092,0.12348506,0.099833995,0.000121024095,0.080656216,0.12501821,0.99978745,1.7371436e-05,0.00026027794,-0.00011966968,1
-0.040674243,0.52004004,-0.16311139,0.22851877,0.3645699,-0.09061669,0.24913085,0.24379195,0.008927344,0.2644795,1
-0.047883864,-0.00940671,-0.34788215,0.48814365,0.64487183,0.59428763,0.0067381705,0.7826975,0.656743,-0.4929177,1
-0.03446282,1.5597994,-0.6426811,1.1304896,1.3287718,2.0019348,1.3076013,-0.15535939,-0.7994784,-1.1168771,1
-0.041482642,0.8014329,-0.13567594,0.49222794,0.59141415,0.09200324,0.50589126,0.51329476,-0.24324925,0.7549447,1
-0.0053842734,-0.7547063,-0.4349251,0.82095,-0.854895,1.2457341,0.36688155,-0.83407307,-0.33237553,0.9023604,1
-0.02444579,0.35769132,-0.060112935,0.23130542,0.27367473,0.44840282,0.2270304,-0.2657634,-0.12985171,0.27298108,1
-0.15151685,3.880617,-2.6580398,3.5314298,-3.6162434,4.0790896,3.4446454,3.8384087,-2.204804,-2.9759302,1
