RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.12643412,0.26027516,0.29993445,0.00031543264,0.27567416,0.37495106,0.30017686,0.24981183,0.12476999,0.500044,1
-0.08495848,0.31514993,3.8347334e-05,0.00023348402,0.07801512,0.29168501,0.19988833,8.761558e-05,0.24999863,0.25004816,1
-0.10737197,0.43816862,0.5000419,0.00024885207,0.070724554,0.29167098,0.082230724,0.25025725,0.2500481,-0.00022231243,1
-0.08217321,0.23260564,0.19997557,0.0003582153,0.07117387,0.3332875,0.09943918,-0.00012208715,0.12511311,0.99991864,1
-0.09901002,0.6577915,0.1999223,-6.3431944e-06,0.060505122,0.41644365,0.19974788,-0.000122077,0.25021544,-7.634725e-06,1
-0.109865844,0.28768003,0.10005391,-0.00011812514,0.12565735,0.12535162,0.30000934,0.00013011147,0.12522782,0.50008386,1
-0.22566596,0.5481342,0.9996671,0.001496796,0.060358424,0.4584818,0.12741925,0.74998534,0.62511134,0.25030094,1
-0.0627828,0.16429104,0.09989594,-5.3031195e-05,0.10883549,0.08343959,0.20027523,0.2500224,0.00015341514,0.24996632,1
-0.0816325,0.46920136,-0.064435914,-0.087853685,0.2618914,0.7070288,0.28055272,0.92896885,-0.049451757,0.082203045,1
-0.08758304,0.9314831,0.09998774,0.0007212888,0.05047006,0.3751454,0.30020958,-0.00015408997,0.12542234,-7.5785785e-05,1
-0.16272505,0.19150923,0.39986482,0.00012880338,0.088558376,0.41648912,0.29996198,0.00017599839,0.2500257,0.49974978,1
-0.15551798,0.520438,0.59997606,0.004924558,0.040052507,0.6667528,0.19996084,0.24988936,0.2498448,0.2501121,1
-0.10417591,0.32882386,0.40040076,0.0003989,0.07491786,0.29178908,0.19964303,4.7121546e-05,-0.000119178374,0.5002084,1
-0.104163595,0.20572871,0.20012811,0.00012307178,0.054529913,0.16645294,0.19971429,0.000108986074,0.124748565,0.5001989,1
-0.11712069,0.5752927,0.6000392,0.0006056479,0.07645265,0.3332319,0.15315503,0.50000995,0.12510265,0.24979553,1
-0.11058354,0.42441994,-0.00013240342,7.373136e-05,0.13537826,0.083373085,0.400118,-3.2226355e-05,0.1250292,0.25011978,1
-0.10709951,0.35612315,0.09996837,0.0003440263,0.075327,0.20830207,0.3998996,-4.2561805e-05,-5.4916534e-05,0.25001982,1
-0.109944776,0.5479026,0.2999789,0.00053796766,0.03616784,0.29169685,0.30000973,0.500096,-3.8362145e-05,3.9947277e-05,1
-0.10731255,0.3151792,0.20010705,0.0001387358,0.1619403,0.2500284,0.19980937,0.0002645114,0.24977508,0.2497969,1
-0.13283703,0.26038727,0.20011891,0.0007049618,0.056817774,0.20835443,0.29984564,0.2500311,0.12517512,0.4999241,1
-0.083640866,0.46584445,0.19997825,0.00021842096,0.055862505,0.20864762,0.19957839,0.00015142011,0.12486715,-0.000104017905,1
-0.089698344,0.43812156,0.09990398,-0.00010306711,0.09968847,0.12527776,0.30005258,0.25020215,0.0003026556,0.499827,1
-0.14156404,0.21931665,0.6002974,0.0011803184,0.06125077,0.33340216,0.20006344,0.25007787,0.12504677,0.25009367,1
-0.10400652,0.19147256,0.29985055,0.00035304937,0.12093642,0.20851102,0.19996291,-0.000269206,0.12458462,0.24968882,1
-0.090193756,0.06856237,-0.00010332801,-0.00013127418,0.10340461,0.1250569,0.20016791,0.00024782086,0.25016725,0.2501002,1
-0.10407893,0.36999702,0.40025038,0.0010727672,0.05026668,0.20823516,0.09980935,0.7498331,0.12486405,8.690661e-05,1
-0.10489161,0.32859945,0.09986986,0.000755952,0.092331335,0.124885425,0.39997476,4.435391e-06,-5.4453667e-05,0.2499769,1
-0.13971864,0.52054983,0.6000003,0.00016496087,0.29478738,0.29171014,0.39993465,0.5000097,2.1272672e-05,3.8289436e-05,1
-0.11447357,0.23300229,0.100010805,-0.00015087456,0.1509214,0.2500065,0.29941174,0.24995174,0.24983883,-0.00014064823,1
-0.11150558,0.34254932,0.29953346,0.0010789586,0.050342746,0.33330116,-0.05714296,0.0001153229,0.49975255,0.74984115,1
