RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.1228026,0.33805382,0.39435396,0.073712386,0.18827993,0.4512599,0.23875555,0.32948488,0.059356198,0.5817117,1
-0.09369963,0.3150237,7.904069e-06,0.00012096504,0.07797264,0.29175586,0.20006083,3.322689e-05,0.24998088,0.25023937,1
-0.1107285,0.43846384,0.5000169,0.00042086252,0.07024165,0.29147765,0.07011386,0.24989507,0.25003344,-3.2765696e-05,1
-0.092205316,0.23280437,0.20004065,0.00025388045,0.071250506,0.33315784,0.09982034,-0.00011813253,0.124933034,1.0000281,1
-0.11219344,0.65750575,0.20002365,0.000297582,0.060246028,0.41676843,0.20004831,-4.27337e-06,0.24997868,-4.784293e-05,1
-0.09419629,0.20499463,0.03888505,0.07126524,0.02989215,0.20204788,0.2509546,-0.07760165,0.064827345,0.5822842,1
-0.25282452,0.5480926,0.99971855,0.0009902106,0.060124014,0.4583284,0.20046863,0.7499099,0.6248951,0.25010183,1
-0.06884896,0.16413106,0.0999771,0.000367665,0.10892185,0.08312949,0.20003343,0.2499152,-1.2417615e-05,0.25007337,1
-0.9414908,3.380866,-2.990164,2.9920175,-2.8215988,3.6146562,3.291756,-1.9842414,3.0949216,2.9910092,1
-0.098164566,0.9313983,0.09962043,0.00043695848,0.0504217,0.37518737,0.2998499,7.635496e-05,0.12528199,4.2718566e-05,1
-0.14850108,0.26971948,0.33641163,0.07366914,0.1607394,0.33373025,0.24528073,0.08421275,0.18752491,0.58366495,1
-0.14173856,0.60016525,0.53964823,0.084341265,0.11470909,0.586028,0.15846226,0.16414239,0.18699084,0.33149165,1
-0.11044278,0.32879627,0.40031034,0.00053455954,0.07484005,0.2917528,0.1999688,-5.3507163e-05,-0.00012309616,0.50011015,1
-0.07874657,0.28174698,0.14388683,0.06658566,0.12313974,0.24223389,0.16309287,0.08054331,0.073460914,0.425656,1
-0.14811741,0.5754038,0.60015553,0.0004965712,0.07647659,0.33338922,0.19968331,0.4998838,0.12486597,0.25004467,1
-0.08805157,0.5011442,-0.060618933,0.06867498,0.20636445,0.00250615,0.35359553,0.083373375,0.069469646,0.1769095,1
-0.08365616,0.27334484,0.039042447,0.06828677,0.14325215,0.2837032,0.352119,0.08157089,-0.054403648,0.17713061,1
-0.0837476,0.6228216,0.23878784,0.06882766,0.10302303,0.37848336,0.25892174,0.42802835,-0.05082265,0.08096474,1
-0.11849456,0.315095,0.1998723,7.54935e-05,0.16201404,0.2503193,0.20016812,-0.0003140785,0.24993874,0.24978477,1
-0.26439354,-0.25338787,0.7325147,0.55967104,-0.4907482,0.71492124,0.88890785,-0.2601336,-0.46078616,1.0072194,1
