RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.114251874,0.25974375,0.29969952,0.00055924733,0.27541417,0.37523705,0.22698946,0.25011086,0.08358636,0.5002807,1
-0.098068975,0.31524318,-0.00018615095,0.00020999728,0.078212656,0.2914623,0.15543401,7.308963e-05,0.25008053,0.2501715,1
-0.11491983,0.43834168,0.49902186,0.00015152199,0.07012593,0.2916737,0.035345025,0.24967426,0.23232737,0.00018971751,1
-0.07716113,0.23293155,0.19898875,0.00034725573,0.071426325,0.33324373,0.035220176,0.00030526935,0.1241076,1.0001117,1
-0.10569395,0.6575359,0.20011067,0.00032627425,0.060543966,0.416875,0.15092997,0.00019949606,0.23797968,-0.00015806773,1
-0.10567518,0.28797337,0.100112155,-7.3740346e-05,0.12566315,0.12505613,0.23782752,1.8463037e-05,0.08587271,0.4996284,1
-0.23017454,0.5480721,0.9995324,0.0045414483,0.059845373,0.45861325,0.09783796,0.75013155,0.6114146,0.2499748,1
-0.07618016,0.16436559,0.100009724,0.00032870314,0.10886969,0.08337731,0.17310882,0.2499528,0.00012208868,0.250063,1
-0.08727592,0.3972983,-0.0001692141,6.50516e-05,0.18922248,0.62514675,0.2280638,1.0000134,-0.03163416,7.434738e-05,1
-0.09258085,0.9314194,0.10043248,0.0002608388,0.05013185,0.37513322,0.25009847,0.00026264964,0.1082004,0.00030425465,1
-0.14640379,0.19156018,0.39986244,0.0015523813,0.088471435,0.41672552,0.1997664,-2.3903605e-05,0.2215434,0.49994612,1
-0.1290846,0.52061456,0.6000008,0.0031394383,0.04921136,0.66653216,0.10759311,0.25043502,0.19874692,0.2497937,1
-0.0986701,0.3288308,0.3996643,0.00033943995,0.075256675,0.29191408,0.14718148,7.1242495e-05,-0.04310688,0.5003676,1
-0.10448434,0.20567586,0.19982809,-9.615194e-05,0.05504662,0.16648024,0.14495668,-3.7267575e-05,0.09576609,0.50012547,1
-0.10760898,0.57567644,0.59993,0.00153936,0.077017166,0.33341923,0.11975831,0.50011456,0.06965854,0.2499421,1
-0.1091812,0.42455876,7.055051e-05,0.0006301099,0.13489136,0.0833002,0.34938976,0.00016165257,0.08615446,0.25024265,1
-0.10499583,0.356236,0.100044705,0.00027105602,0.0754928,0.20822842,0.3525207,-0.00011535239,-0.034280635,0.25001377,1
-0.10289379,0.5476753,0.2999871,0.0011103095,0.036212333,0.29147473,0.2366882,0.49986836,-0.035893884,-0.00018689496,1
-0.11142662,0.31491518,0.19990194,0.00059711846,0.16190521,0.24989364,0.14607196,1.8211482e-05,0.23443893,0.25049287,1
-0.11854266,0.26046082,0.19993047,0.0010983063,0.056788463,0.20829391,0.22485116,0.24987873,0.06789189,0.5000308,1
-0.098176844,0.46570787,0.2000207,0.00035080392,0.05562665,0.20842163,0.1707441,-5.429396e-05,0.12337125,-9.768039e-05,1
-0.08845394,0.4380891,0.09965467,5.8303434e-05,0.09942449,0.12496657,0.25419304,0.25004762,-0.024278484,0.49984297,1
-0.12521912,0.21910387,0.60006464,0.005995638,0.06096475,0.33338156,0.112630635,0.24992535,0.07648621,0.2497112,1
-0.10806286,0.19161797,0.29973397,0.000100923,0.12040238,0.208307,0.15196495,0.0003822021,0.10998525,0.25006032,1
-0.09951718,0.068354174,-5.98247e-05,-6.933074e-05,0.10327311,0.12531896,0.14648773,5.577255e-05,0.25016677,0.24983725,1
-0.09139922,0.36996198,0.39987445,0.0011792541,0.05038851,0.20811959,0.025617423,0.74961805,0.09488826,-0.00015250088,1
-0.10544157,0.32879496,0.09980088,0.0008132576,0.09281777,0.12505026,0.353849,1.0999582e-05,-0.034008697,0.24993154,1
-0.12187828,0.52046347,0.5995852,0.00044731502,0.29473683,0.29176036,0.31781557,0.49981028,-0.06087031,3.5095818e-06,1
-0.11537481,0.23253037,0.09989474,0.00045736317,0.15093613,0.250028,0.22989418,0.25010455,0.24797647,-5.8821275e-05,1
-0.11167869,0.3423408,0.29991642,0.000938256,0.050275803,0.33322808,-0.09987665,-6.177038e-05,0.45136985,0.74987245,1
-0.08854568,0.26044527,-0.00035910966,0.00012846594,0.06407214,0.041632663,0.2661797,-9.398542e-05,-0.0112645505,0.50004804,1
-0.12007472,0.3427479,0.0979019,0.00087681436,0.040247742,0.20859362,0.2251336,-0.00023166423,0.24974851,0.00011137825,1
-0.09726197,0.26018447,0.10001452,0.00022445334,0.06045446,0.20825672,0.25269884,0.49993718,-0.017953398,0.2499007,1
-0.09423615,0.60266715,9.628282e-05,0.0003393323,0.033716455,0.12507989,0.3725609,-0.0004277807,-0.013528306,-0.00022455676,1
-0.08303912,0.28780386,0.30009794,0.0006407754,0.20311251,0.25027442,0.15061395,0.4998538,-0.009969035,0.49953842,1
-0.13466713,0.2740758,0.09561965,0.021676918,0.08114522,0.3750157,0.19923174,-0.000250264,0.4998256,0.24962844,1
-0.082384,0.31528926,0.39973822,0.0030260007,0.018514263,0.5835294,0.05075628,0.25046742,-0.00096048356,0.49981004,1
-0.08008385,0.27390662,0.19979286,0.0002298633,0.11329101,0.16666515,0.046180643,2.19114e-05,0.123715445,0.49974912,1
-0.15896402,0.10009174,0.016413622,8.976835e-05,0.08031729,0.12495238,0.8949501,2.4249613e-05,-0.0058812927,-0.087027825,1
-0.098563656,0.28765634,3.805766e-05,0.00031153738,0.107060805,0.16679074,0.24638793,-8.934475e-05,0.101023495,0.50007665,1
