age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
0.5237195,0.28011298,1.000382,0.13351005,-0.34446487,0.6247704,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.2753477,0.83804905,1.4077743,-0.20488587,0.7092235,0.8894556,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0757318,1.2313309,0.9155132,-0.091962546,0.9804834,1.1958945,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0063816,0.5899674,0.5917601,0.018110614,0.37743264,0.7978477,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.2577343,4.2987895,4.8936133,-1.9155313,4.1013618,4.4927588,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
1.7556245,1.4831887,0.7814453,-0.13503867,1.4170105,1.0757704,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.72078943,0.35758635,0.6756735,0.05768363,0.1887554,0.6562094,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.628582,-4.130964,4.981182,-0.4615253,4.3755126,-3.480836,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.344248,1.1887174,1.7486727,-0.4104582,1.0459534,1.482708,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.94947577,1.5448657,1.2957623,-0.22501375,1.3570782,1.2962583,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.5008539,1.8897198,1.8431777,-0.45897207,1.6970141,2.053042,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-3.6945634,4.162747,4.756003,-0.59406024,4.1404753,4.531638,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.443122,1.2528737,0.5880649,-0.14921385,0.9754639,1.3910327,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.8024844,1.1830232,0.8914474,-0.047362488,1.0321056,1.096346,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.7709815,-1.1132036,0.95558167,-0.037496306,1.0503056,1.2167196,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.1003635,1.7601094,1.583428,-0.51892036,1.6244348,2.1957748,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-3.1541183,3.7345698,4.2587805,-0.48611358,3.608122,4.018235,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.927005,1.6335893,0.980559,-0.1992373,1.3584781,1.1516676,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.78262097,0.4776703,0.40602657,0.07514908,0.38758922,0.7786345,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.5236139,1.1865824,1.3197439,-0.3614396,1.5135084,1.4995302,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.6946464,1.1476138,0.8354381,-0.11911017,1.0004431,1.2593349,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.032993,-0.4300786,1.1615032,-0.020577291,0.43034357,0.8423995,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.84791183,1.5403954,1.050044,-0.15698345,1.3447614,1.3987948,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.2874799,1.8840622,2.1821632,-0.6804703,1.7004904,2.338956,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
1.0291927,1.0207042,1.0234908,-0.120234534,0.68372643,1.547788,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.9119027,1.5639759,1.6345009,-0.44899887,1.343505,1.8050555,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.237617,-1.4066044,1.5458227,-0.21573213,1.34125,1.8143578,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.8435388,2.845946,2.318237,-0.7634947,2.6342762,2.7168586,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.8570946,-1.2425636,2.077692,-0.42757088,1.7265984,1.822596,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.7390856,0.50252575,0.8067103,0.005903327,0.3512205,0.81871706,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.4910927,-4.159339,4.3323874,-1.4064146,4.2469296,4.417128,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.2370709,0.9084843,0.5823765,0.000907189,0.68154866,0.9927761,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3.138212,3.9099083,3.5081785,-1.3559952,3.7730856,3.894595,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.9757686,3.606038,3.329849,-1.3167504,3.1963522,3.415667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.7171879,1.4676005,1.6222786,-0.43203273,1.3071226,1.7596666,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.245558,3.9875493,4.5454893,-0.8534361,3.8353894,-3.3701427,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.9898758,2.0879486,1.3322737,-0.50375575,1.5959992,2.0781186,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.191043,4.196559,4.931568,-0.77320445,-4.084013,4.6226873,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3.1637585,-2.6804118,2.2827497,-0.66011006,2.5805717,2.8160987,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.98691696,-1.3514637,1.1220341,-0.10625099,1.3383818,1.3568478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.3191454,0.87069184,1.125431,-0.1994714,0.71081406,1.1239915,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.7923666,1.5171425,1.7779223,-0.42844683,1.3659388,1.7054595,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.82983345,0.51992023,0.93127894,-0.010944871,0.38978514,0.8188094,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0596683,-1.3606774,1.4679192,-0.20617814,1.3556066,1.6658436,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.06095,4.1109867,4.547836,-0.76368916,-4.1182046,4.499233,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.47368446,1.2976141,0.84634346,0.008953633,1.0290818,0.84580916,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-3.4660501,3.9509666,4.5708923,0.47160932,3.845089,-3.401453,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.92941314,-0.47241607,0.01668785,0.17325953,0.5606764,1.1192749,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.86500543,-0.42812732,0.90839237,0.00437482,0.4110199,0.8324708,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.64108264,0.34938946,0.19392283,0.14945596,0.19546212,0.5831946,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1.7401385,1.4458658,1.6663179,-0.44554257,1.281187,1.7661393,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1.8374834,1.5298512,1.7821364,-0.52299917,1.3695511,1.8968087,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.6551822,1.5855136,1.9929208,-0.5722416,1.4659421,1.8663707,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.6995538,2.242643,1.1814477,-0.38331744,1.9978623,1.9593834,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-3.7962844,4.457792,4.8358374,-0.6855985,4.4182763,4.795196,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.9129955,1.1619717,1.0615809,-0.13470224,0.9621923,1.5215067,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-3.992473,4.457105,4.8072124,-0.63067,4.430097,4.775554,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.1041576,1.581837,1.0612998,-0.20393646,1.3630234,1.3647362,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.835513,4.4489326,4.866805,-1.965827,4.365563,4.769778,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-3.766468,4.4758253,4.9777417,-0.7646713,4.3898916,4.889627,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.89556444,1.1831352,0.9496922,-0.08842456,0.94887245,1.2245991,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.2673824,2.1228487,1.6455357,-0.45373562,2.00816,1.9457331,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
