RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.012592721,3.6845376,-2.542812,3.5466034,3.6967554,3.9593794,3.744624,3.8213983,-1.9382728,-3.0026715,1
-0.043020036,0.06705512,-0.1761749,0.21372318,-0.22277157,0.53984284,0.118512765,-0.24575028,0.08373768,0.010334983,1
0.78709567,2.4597201,-1.2758664,2.0551326,2.2057002,-1.8301725,1.8815852,2.3468907,-1.1871092,2.1411371,1
0.537287,1.6634556,1.914501,1.4593672,1.5371579,1.8233287,-0.24477711,1.4390546,-0.9354342,2.472694,1
2.928598,5.204897,-4.112614,4.626012,4.6771317,5.079308,4.714532,4.597095,-3.9408233,4.6113524,1
0.8795891,-4.0629497,-3.6177719,4.380329,4.5775533,-4.216508,4.174142,-4.4137177,-3.0132296,-3.7610343,1
1.750664,4.0556035,-2.2023113,3.6202962,3.6667445,4.029579,2.815814,-2.8386106,-2.197855,-3.2750318,1
2.0814784,4.464539,-3.9065645,4.338617,4.4784975,4.426733,4.4915824,-4.1205206,-3.778783,4.6133003,1
0.1251754,-0.77871567,1.3186477,1.1255374,1.3644384,-0.53278226,-0.01570766,-0.19005758,-0.8339826,-1.1032021,1
1.3357451,3.5700634,-2.3277705,-2.7410064,2.7769918,3.0963871,2.354185,2.7303936,-1.883171,-2.6593354,1
-0.031726252,2.855297,-1.7521715,2.7657144,2.866376,3.1272495,2.5790994,-2.7767165,-1.5134586,-2.1545093,1
-0.08498823,2.5794048,-1.0544559,2.1191611,-2.2683957,-1.3653941,1.5910016,2.4115133,-0.68160367,-1.8001862,1
-0.08367985,1.4526939,-0.38932762,1.1729054,-1.1719627,-0.85418886,0.8831017,-1.1967639,-0.54274,-0.629052,1
-0.0129411295,-0.64747703,-0.33607173,0.7698481,-0.8960998,-0.6262556,0.37319067,0.874655,-0.1923007,-0.28243968,1
1.6554042,-3.0101383,-2.661745,3.581548,3.6993067,3.901218,3.12111,-3.0480819,-2.8961806,-3.25524,1
0.5985078,5.260847,-4.1882377,4.8910575,5.0913515,-4.778392,4.8657074,-4.9494815,-3.0080645,-4.5767965,1
0.6297154,-1.7674441,-1.5170543,2.1367755,2.266656,-1.8862752,1.6708007,-2.1571507,-1.3097495,-1.8104727,1
-0.056955643,1.6309997,-0.6065571,1.1453323,1.1943704,-0.8565525,1.3532143,1.7386602,-0.5811378,-1.140556,1
0.38128924,1.7592396,1.8977445,1.480884,1.6679857,1.743056,-0.2064511,1.466767,-0.79807943,-1.2044057,1
-0.0798406,1.7028186,-0.8913482,1.4692421,-1.5783494,-1.2060418,1.2999779,1.7855039,-0.53452235,-0.93519413,1
-0.032619208,0.21683097,0.027548134,0.23445782,0.29486653,-0.04515905,0.12034939,-0.26822603,-0.01933876,-0.23616375,1
2.913383,-5.473981,-5.491929,5.8725953,5.990862,6.0167084,5.8961496,6.128398,-5.2906947,-5.331142,1
0.39673066,1.994262,-0.7459502,1.8007673,-1.881621,2.1691742,1.1006314,-1.5662942,-0.86793965,-1.5059154,1
0.3825132,-1.3071661,-0.9330034,1.4577057,1.6454443,-1.2695178,1.2390383,1.5035162,-0.9144419,-1.1934186,1
1.159456,-4.808932,-4.4057345,4.8911934,5.005774,-4.723574,4.6059217,-4.923905,-3.7200222,5.158887,1
1.046495,3.0394466,3.3428495,2.6947522,2.802992,-2.5043488,-0.5053649,-2.023925,-1.8385186,-2.6488163,1
-0.12528083,-4.6102357,-4.0919657,4.839661,4.9660206,5.0174303,4.921524,4.920119,-3.5763562,5.1274643,1
-0.0199778,3.4608676,-1.8512393,3.0234406,3.2990074,3.2899783,3.035936,-2.5271153,-1.8442372,-2.9325955,1
0.0018966506,-0.29710066,-0.25157368,0.49449214,0.67483926,0.75712246,0.22952065,-0.2847309,-0.040228166,-0.49833038,1
0.7867095,-3.4584692,-3.0455701,3.8379567,3.9558342,-3.4883807,3.407244,-3.8720963,-2.505697,-2.9985237,1
0.1549447,1.0245993,-0.41288,-0.9067983,0.90734756,0.8609111,0.27714983,-0.8666833,-0.19672933,-0.31420663,1
0.41330647,-1.7657505,2.4692268,2.1577444,2.20669,-1.914216,-0.50774235,-2.2105055,-1.4220573,-2.10201,1
-0.07019938,1.3428407,-0.76353365,1.1519697,1.213583,-0.9272871,1.398461,1.7395093,-0.5950599,-0.8876909,1
0.39387676,-0.91752493,-1.0123835,-1.569668,1.5569795,-1.3530821,1.0081697,1.4667661,-0.6713717,-1.438104,1
-0.087917365,1.9927387,-1.1151621,1.7740501,-1.7518786,-1.4644476,1.7938594,2.36026,-1.0090237,2.285502,1
0.0515276,2.0163925,-1.300762,1.8299594,1.8910284,-1.4454457,1.7431484,1.8656691,-0.576631,2.139069,1
-0.07723588,4.61363,-3.3256903,4.341016,4.406581,-3.7664006,4.520479,-4.168476,-2.6066542,-3.8038733,1
0.13548234,-0.8975565,-0.86134684,1.1256186,1.2744223,1.3118412,-0.50030553,1.1746792,1.501435,1.6736108,1
1.5585754,-6.0907598,-5.8094225,6.0831594,-6.098782,6.2943387,5.6752567,6.122418,-4.8821516,-6.1067576,1
-0.019262519,1.6926366,-1.0170889,1.5020018,1.6518139,-1.340634,1.6324149,1.4323854,-0.60378784,-0.95442474,1
0.12741359,-0.65326923,-0.93299896,1.1209965,1.303027,1.2485442,-0.24613838,1.4426264,1.3507618,-1.1330405,1
