age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
-0.7692657,-1.3796897,1.781564,0.44259593,-1.0808939,-0.685288,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.45218447,0.048008144,0.8154103,0.08667063,-0.0002484082,0.12224015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.88606256,-0.6752324,0.11000886,0.2504768,-0.5868591,1.0122097,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.3146269,0.92326045,-0.059401356,0.1640301,0.54256713,-0.23780425,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.15076594,0.22075161,0.79990727,0.08007285,0.0001758881,0.3979573,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.43826663,0.100097425,0.38974115,0.25291353,-0.0005929183,0.1782178,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.47953275,0.13374044,0.5625399,0.09015731,3.0848678e-05,0.4489579,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.70185184,-0.3138943,0.29721197,0.11085837,-0.40443018,1.2223797,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.17812617,0.08715468,0.8011983,0.08070793,0.0001249391,0.39783707,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.2648679,0.5725552,0.897205,0.0751144,0.36846873,0.50439805,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-1.6389145,2.873125,-1.2936558,1.2711555,-2.6266937,-1.9000888,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.8155967,0.5553103,0.38333446,0.11330914,-0.36741337,0.76176864,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.15687326,0.2369566,0.24067849,0.19412883,-0.072970845,0.50950724,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.5343887,-0.7658934,0.7837963,0.07634976,0.456487,0.78903085,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.8189324,-1.0591146,-0.21731727,0.14181696,0.9028215,1.1826838,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-1.026801,-1.4042958,1.267523,0.30022013,1.1060196,-0.68727404,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.3693117,1.3192135,0.18602641,0.17102589,0.96426356,-0.42528722,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.50698113,0.19616954,0.61556405,0.19651501,-4.2735934e-05,0.1941278,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24664861,0.04366698,0.26695034,0.17321481,0.0008133471,0.39778098,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.5175302,1.130469,-0.247443,0.14965884,1.2534941,-0.50974447,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.5835733,1.151011,0.93690467,0.06002585,-1.0831469,1.1824902,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.5338564,0.13873938,0.800514,0.079629086,-0.00022348939,0.39775768,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0418013,-1.3586985,1.462828,0.3208545,-1.2466059,-0.7196342,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.2844173,-0.12134567,0.46557087,0.09625902,0.16527098,0.77880156,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.1080344,0.4866107,0.6532087,0.12886715,-0.22142452,0.99864817,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.4385631,0.12238885,0.581698,0.098886915,0.0001927226,0.3980837,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-1.1361806,-1.6362225,-0.49124306,0.36032662,1.538876,2.016719,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.42783356,-0.70146096,0.9838615,0.16369,-0.8993252,0.99892306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.59190696,-1.1720643,0.03151886,0.64058983,-0.8492787,-0.6251341,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.7220027,1.7419721,-0.40742055,0.47661838,-1.3382454,-1.1030369,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.0685658,0.202556,0.6329987,0.14834045,-2.4810273e-05,0.14273816,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.47691718,-0.9550752,-0.11868175,0.41651505,-0.8297461,1.3297452,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
0.6921314,1.2805804,1.2678244,0.22072858,-1.1210378,-0.54996926,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.5028544,1.1442937,0.8885005,0.02761511,-0.93069124,0.8766178,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-2.537801,-3.0991857,-1.7333213,1.6349515,-2.7274647,-2.3938463,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.42452338,0.1710544,0.73338985,0.061927512,-0.00030529697,0.398015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-0.78218716,1.5024387,1.0090919,0.3163065,-0.9408482,-0.46480802,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.096209936,0.10878487,0.8002031,0.07411135,0.00011660488,0.5001387,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
