RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
4.233632,6.0513844,6.4226193,5.8697987,-5.701116,6.2960286,-1.2065213,6.144048,-4.988795,6.365341,1
2.3344798,3.8041859,-3.034399,3.563457,3.6759632,3.866603,3.5046597,-3.571065,-2.473995,-3.251299,1
2.2580714,3.9326506,-2.5448427,3.576165,3.6777844,3.8696272,3.2476363,-3.3220034,-2.4926426,-3.4942105,1
2.514944,3.7139804,-2.863895,3.5400972,3.6577725,3.904409,3.5351243,-3.5630941,-2.6747034,-2.4973648,1
5.2505283,-5.9600344,-5.9538684,6.59476,-6.6284714,7.070274,6.1143894,6.626431,-5.603144,-6.5511928,1
1.4784606,-2.7269075,-2.3338425,3.0028255,-2.9544892,3.156677,2.3745453,-2.9340556,-2.0989249,3.5160558,1
3.4533656,-4.5880165,-3.7487423,5.232941,5.2554064,5.6340036,4.337998,-4.395095,-3.8995736,-4.8391476,1
-2.1031137,5.046666,5.0177994,4.883343,5.038946,4.9365244,5.1728296,-4.6155105,4.9290323,-4.55527,1
-2.0330567,6.995629,-6.5511837,6.5856714,-6.429013,7.204799,6.9498377,-5.6257706,6.7383914,6.61657,1
1.8949401,-2.083779,-2.486715,-3.0135262,3.0834086,3.3600416,2.2518206,-2.9985297,-2.2184806,2.9970114,1
1.7441043,3.3719156,-2.3488026,3.2853308,3.4358268,-2.8436248,3.1340914,3.3091898,-2.0115423,3.7978714,1
2.2287428,4.298287,-2.7134619,3.8911927,3.9531019,-3.1423895,3.384755,-3.640757,-2.8407748,4.072661,1
1.6406631,-2.699129,-2.1726296,2.9565556,3.1190102,-2.6040542,2.9138708,3.0434544,-2.0254545,-2.4065895,1
3.1032393,4.4780917,-3.6379287,4.332927,4.4035845,4.5581045,4.423733,4.369647,-3.3221624,-3.7924101,1
1.4620347,3.5335126,-1.9050182,3.0291445,3.1756933,-2.6457894,2.6703808,-2.542765,-1.9927278,-2.6730163,1
1.1280918,2.7601042,-1.8554072,2.4343326,2.6115334,-2.2583323,2.5479846,2.4245374,-1.2234442,-2.101075,1
4.585197,-5.5508738,-5.288837,5.869501,5.96211,6.121582,5.7040286,5.89762,-5.0080543,-5.5586753,1
3.7247534,5.6212425,-4.3052807,5.1203566,5.2238455,5.4432096,5.0852036,-4.6767445,-4.3259044,5.130076,1
-0.14079705,-1.752172,2.4003234,2.1277082,-2.043841,2.3894265,-1.5602093,2.1877072,2.4988685,-1.7821738,1
-1.6682861,-6.5620522,7.1247025,6.8816223,-6.852804,7.0316243,7.317112,-6.5955343,-6.73109,7.3670096,1
2.871982,-3.6278534,-3.431816,4.087791,4.1923714,4.332156,3.8849251,-4.0952926,-3.245783,-4.0276504,1
1.6915238,3.042739,-2.1025262,2.6626577,2.8430681,-2.5502925,2.8006685,2.9490843,-1.7529621,3.2181458,1
2.345391,3.9892595,-2.713958,3.8658078,3.940284,4.1825976,3.5626667,-3.592707,-2.839145,-3.5100884,1
3.7875316,5.267594,-4.292815,5.1428943,5.306249,5.3283343,4.920594,-5.1834326,-4.237191,5.3864355,1
1.5015738,2.7059183,-2.2485688,2.6654785,2.832687,-2.560636,2.76629,2.711893,-1.6450502,3.0072737,1
0.9606909,2.4244132,-1.3938202,-2.176439,2.1613035,2.3324573,1.5636002,-1.3648268,-1.4593463,2.1086378,1
2.3193026,5.3700747,-4.4813876,5.097592,5.216733,5.282868,5.393993,5.1376967,-3.9488966,-4.818204,1
2.1146317,-3.307231,-2.7462425,3.879214,4.249452,-3.4794095,3.1693661,-3.3484964,-2.8331826,3.8392682,1
3.2111845,4.776757,-3.9962428,4.6227427,4.7532144,4.91395,4.5818233,4.905778,-3.270488,-4.5887775,1
3.2710314,4.8723183,-3.8408408,4.6026597,4.6609683,4.9777727,4.4938,4.626129,-3.302026,-3.8114386,1
5.615897,-6.316847,-6.4881253,-6.625591,6.649109,6.5649486,5.4960136,6.527858,-6.1723046,7.0882936,1
3.1928098,4.886011,-3.9748755,4.6164174,4.631739,4.8662395,4.5815754,4.6640778,-3.2459676,-4.5952663,1
1.5731936,-2.7788365,-2.4782276,2.9568844,3.101166,-2.6859965,3.0728173,3.592019,-2.1069474,-2.6637814,1
2.019555,-6.0090566,-6.115491,6.5822196,-6.633129,6.7541914,6.248326,6.6280146,-5.6802425,-6.5363383,1
4.775189,5.8253016,-4.8727336,5.6065974,5.8137827,5.9414096,5.6340227,6.1512146,-4.861476,6.1187916,1
3.1967342,5.084136,-4.2668915,4.902332,4.94506,5.287862,4.7459664,4.9326963,-3.3230236,-4.628599,1
3.431393,-4.06268,-3.5032432,4.3319516,4.4183526,4.987627,4.174349,-4.0873127,-3.6609108,-3.795616,1
1.4268055,2.6087105,-1.7052548,2.4106941,2.5623171,-2.168211,2.4991229,2.4068727,-1.2752354,-1.846344,1
-0.09451469,-4.576315,-3.7473254,4.585151,4.7290344,-4.5018935,4.4330716,-4.680958,-2.4821372,-4.641884,1
-0.06843634,1.3982283,-0.74377894,1.1341318,-1.1536664,-0.9392432,1.0065334,1.1965122,-0.34320778,-0.62329406,1
-0.009889282,0.2650568,-0.061039805,0.2191129,-0.14571339,-0.16613337,0.21811202,-0.00078696583,-0.10568795,-0.22511956,1
1.8716365,3.1013813,-1.9374976,2.6824656,2.9718301,-1.8274816,2.845982,-1.7357676,-1.8932489,-2.6303775,1
0.47253928,-0.8663375,-0.57111883,1.1070231,-1.1592584,-0.5268725,0.641166,-0.1186747,-0.5330016,1.4200574,1
3.1413186,4.6611304,-4.212842,-4.7052746,-4.606045,5.023022,3.829587,4.6876345,-3.5465856,-4.6034207,1
0.8452008,-1.7052786,-1.3079191,-1.8640119,1.858962,-1.540259,1.4874876,1.8356594,-1.1210247,-1.7661389,1
-0.08754672,1.8437794,-0.70315206,1.492268,-1.4444538,-0.97530425,1.1767564,-1.2707638,-0.57367533,-0.9402897,1
3.4444778,-4.032818,-3.6345992,4.323889,4.560377,4.8982716,4.1696095,-3.833697,-3.540885,-4.0418878,1
-0.09064706,6.6294255,-5.6129575,6.31195,-6.198483,6.485213,6.329718,6.6445513,-4.5033607,6.6230106,1
1.5176198,-2.5469003,-2.2401862,-2.7479408,2.756134,-2.6730075,2.2363932,2.7110162,-1.9639553,3.2165928,1
2.27563,-3.5226593,-3.0967245,3.8276932,3.9676185,-3.2719185,3.3611467,-3.1137426,-2.7278256,4.579785,1
2.0991364,5.624209,-4.7823462,5.390803,5.481563,5.657648,5.5737224,5.4007487,-3.9113307,-4.8267555,1
0.70848626,-1.8802409,2.402946,2.1146693,2.332014,-1.7063588,-0.609712,-2.1847765,-1.3641938,-1.3256444,1
1.5878617,4.2937446,-3.427658,4.079667,4.1753683,-3.6329312,4.1446958,-3.1200824,-3.2033188,4.3347445,1
2.1196003,-2.9793718,4.054121,3.2548003,3.4405992,3.66355,-0.7957774,-2.8228889,-2.6448457,3.3025558,1
1.4724525,-2.0813944,-1.8278095,2.3835979,2.5630152,-1.7984383,2.3659718,-1.9418331,-1.6896499,-2.10134,1
4.1847253,5.4136586,-4.6166754,5.092575,5.16874,5.180689,5.2156157,5.140998,-4.2963285,5.6144624,1
1.7120249,-4.4156933,-4.2005963,4.6137466,4.697484,-4.360451,4.470719,4.9116716,-3.4291263,5.136621,1
2.0487864,4.237959,-3.2281067,-3.8638992,3.9438682,4.098115,3.085007,3.8439374,-2.4687831,-3.8679986,1
2.2871907,3.8172662,-2.9289894,3.53711,3.7123284,-3.0932508,3.489416,-3.34883,-2.655672,3.566379,1
1.0949132,3.116443,-1.9487383,2.7336614,-2.714041,2.9446385,2.125851,-2.465671,-1.6148959,2.7683663,1
1.0185823,3.0946589,-2.235646,3.0359676,3.2271776,-2.4382741,2.2607505,-2.583272,-1.4350598,-2.9921792,1
4.5293145,-6.405485,-6.405496,6.6829534,-6.50823,6.8881264,5.698661,6.8273115,-6.2076654,6.6179085,1
1.3854063,3.0243292,-1.9811069,2.714652,2.9095643,-2.5083585,2.8577092,2.967952,-1.4662551,-2.385395,1
1.572476,5.006825,-4.000997,4.612674,4.809207,-4.1040463,4.658583,-3.9210095,-3.5303278,4.5977426,1
0.6559318,1.9781485,-0.85188985,1.4535084,-1.4051982,-0.91877043,1.0955993,-1.2639226,-0.71626353,1.4864674,1
3.3010325,4.680064,-3.70928,4.319798,4.394042,4.6500516,4.4639482,4.375384,-3.2411938,-4.2869573,1
1.5208166,-2.2715778,-2.3216639,2.9342306,3.1964278,-2.3137317,2.875568,3.0559235,-1.8826882,-2.9107988,1
4.038041,5.3921695,-3.9334548,5.133123,5.355898,5.801919,4.7022247,-4.933671,-4.1355925,5.1280174,1
2.4535725,3.857166,-2.8589706,3.5578818,3.6382046,3.6646924,3.5164793,-3.5681856,-2.5349982,-3.4868827,1
-0.08186527,5.4415045,-4.4306808,5.091533,5.2450366,-4.6875,5.525476,-4.6836653,-2.948017,-5.070982,1
-0.020664888,0.28018692,-0.14324479,0.22892533,-0.23692402,-0.24612686,0.23342504,-0.25560832,-0.102348976,0.01382358,1
1.3699707,-2.7532966,-2.625891,3.3223839,3.424085,-2.7951372,2.8034031,3.8635194,-1.7941194,-2.9846385,1
5.100926,-5.586965,-5.2394605,5.8421364,5.958957,6.250275,5.703469,6.1389604,-5.0233912,-5.3162036,1
-0.08106941,2.8834913,-2.063794,-2.7568793,2.8267817,-2.6109705,2.5520358,-2.746144,-1.1421895,-2.411139,1
2.2779467,3.9632397,-2.3681254,3.5720325,3.7183485,4.184714,3.2389808,-3.080101,-2.640122,-3.4904926,1
4.6891866,-5.762712,-5.234726,5.8559885,5.906699,6.036105,5.746679,5.9021297,-5.055778,-5.828271,1
-2.3629265,5.748663,5.538763,5.3844223,5.4526525,-5.1877956,5.610992,5.580852,5.600188,5.60634,1
1.1872417,2.885922,-2.0529552,2.6595902,-2.764801,3.0203767,-1.3779483,3.0092416,3.1292958,-2.1433556,1
-1.2709017,6.678337,6.787087,6.6743083,6.6842785,6.830505,7.143027,6.6598325,-6.1952944,-6.116613,1
1.38465,2.9007692,-1.6737905,2.389302,-2.360834,2.6492293,1.9429568,-2.145161,-1.5188,2.4321842,1
5.187914,6.38931,-5.858286,6.333301,-6.385952,6.6130886,6.029884,6.3929367,-5.4524555,7.124929,1
3.956488,4.839245,-4.0075626,4.577398,4.9095297,5.1833177,4.730825,5.6513844,-3.4639387,-4.5388527,1
-0.037923094,-5.6103325,-4.695734,5.9124193,6.040221,-5.5687976,5.512248,-5.695285,-3.9050353,6.362373,1
5.8363333,-6.181869,-6.3403316,-6.6334386,6.700137,6.721792,5.979946,6.856462,-5.8701067,-5.8268456,1
1.7317786,-2.3578691,-2.03224,2.6803422,-2.705022,3.0930753,2.1132474,-2.373617,-1.9560766,2.9713933,1
0.95354867,-1.5770665,-1.2048944,-1.8496711,1.9444401,-1.192414,1.0449499,-1.5499594,-1.1150088,2.0623994,1
