RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.13036697,0.26039213,0.2999387,0.0002553997,0.275569,0.3750294,0.30010203,0.24993716,0.12504914,0.4998369,1
-0.08961836,0.3149045,-0.0002157094,0.0005275324,0.07820041,0.29188952,0.20006429,-3.152805e-05,0.25003868,0.25012296,1
-0.1107285,0.43846384,0.5000169,0.00042086252,0.07024165,0.29147765,0.07011386,0.24989507,0.25003344,-3.2765696e-05,1
-0.08790853,0.23319903,0.19995058,0.0004930664,0.071533054,0.33307683,0.10001234,5.703328e-05,0.125175,0.9999055,1
-0.10360551,0.6574027,0.20000465,0.00024163336,0.06003413,0.41662872,0.19985278,-0.00020678487,0.24969906,0.00019471737,1
-0.108786635,0.28728467,0.09994201,0.00023707247,0.12594514,0.12494373,0.29779592,2.445186e-05,0.12500654,0.4999557,1
-0.19438694,0.5479392,1.0000793,0.008016444,0.060690146,0.4584434,0.03118906,0.74980384,0.62496805,0.24991752,1
-0.06884896,0.16413106,0.0999771,0.000367665,0.10892185,0.08312949,0.20003343,0.2499152,-1.2417615e-05,0.25007337,1
-0.108571105,0.39720464,0.00013749287,0.0002933747,0.18890302,0.624962,0.2999889,1.0001308,-0.00021507384,-5.9772778e-05,1
-0.09256684,0.93147427,0.10007865,0.00031542074,0.050235406,0.37500262,0.30030397,0.00027337077,0.12516615,-1.99673e-05,1
-0.14411867,0.19187069,0.4002357,0.00011697789,0.08844007,0.41670805,0.25069588,-0.00027497203,0.2498326,0.50012684,1
-0.1298794,0.5208063,0.60013753,0.0048292517,0.040282484,0.6670707,0.13272335,0.2502314,0.24940154,0.24991141,1
-0.107125126,0.328914,0.40000048,0.00051544793,0.07489701,0.29157186,0.1997313,-8.862177e-05,-6.972984e-05,0.4999077,1
-0.105930865,0.20531479,0.19979705,0.00022397848,0.05448946,0.16681693,0.19983542,-0.00022519522,0.12511486,0.5000963,1
-0.11846202,0.5753735,0.59999377,0.0006235484,0.076559246,0.33331636,0.14013547,0.4999478,0.122769974,0.2499041,1
-0.10908683,0.42473528,-0.00023825084,-0.000107333675,0.13521281,0.08334086,0.39903957,-0.00014285787,0.12494882,0.2501092,1
-0.1042701,0.35606036,0.100104645,0.0002604259,0.075348146,0.20835125,0.40003133,-8.060047e-05,-0.00010052793,0.24980661,1
