age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.36019582,0.76499796,0.3673748,-0.16566354,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3095797,-0.8059206,0.23291887,0.0051930835,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24402651,0.76377255,0.24600993,-0.14867109,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21915063,0.92322296,0.21544693,-0.14130725,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4412815,0.21001188,0.48393366,-0.17598116,1.0,0.0,1.0,0.0,0.0,1.0,1
0.39582705,0.92483515,0.1069082,0.5257675,1.0,0.0,0.0,1.0,0.0,1.0,1
0.32708043,0.76302177,0.34225425,-0.16998789,1.0,0.0,1.0,0.0,0.0,1.0,1
0.31684306,0.92530507,-0.11441876,0.5948965,1.0,0.0,0.0,1.0,1.0,0.0,1
0.48227358,0.75727844,0.48135674,-0.126337,0.0,1.0,1.0,0.0,0.0,1.0,1
0.21938998,0.20552415,0.11675946,-0.019942436,1.0,0.0,1.0,0.0,0.0,1.0,1
0.43784165,0.536612,0.38903123,-0.2009623,1.0,0.0,1.0,0.0,1.0,0.0,1
0.2800278,0.51210606,0.096158765,0.042370018,1.0,0.0,1.0,0.0,0.0,1.0,1
0.25104246,1.515488,0.19709614,-0.09047973,0.0,1.0,1.0,0.0,0.0,1.0,1
0.37957698,0.76659435,0.37408006,-0.1552827,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2319237,0.92438936,0.18608738,-0.098883525,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15185922,0.53394663,0.16502574,-0.062057804,1.0,0.0,0.0,1.0,0.0,1.0,1
0.13563539,1.2581992,-0.12819606,0.12775344,1.0,0.0,1.0,0.0,0.0,1.0,1
0.6227546,0.7593912,0.783885,-0.1291002,1.0,0.0,0.0,1.0,0.0,1.0,1
0.25167534,0.9999235,0.21501185,-0.0949096,1.0,0.0,1.0,0.0,0.0,1.0,1
0.16469285,0.5139743,-0.04982627,0.08907486,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21524118,1.5367721,0.035840355,-0.009448815,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1868526,0.2024098,-0.05127153,0.117159076,1.0,0.0,1.0,0.0,0.0,1.0,1
0.39352092,0.9993342,0.42031863,-0.18609458,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5896529,0.923734,0.42207664,0.3906402,1.0,0.0,0.0,1.0,0.0,1.0,1
0.23523133,1.2652867,0.17274305,-0.111790895,1.0,0.0,1.0,0.0,0.0,1.0,1
0.32437554,0.5248766,0.2695732,-0.09134371,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2040831,0.924388,0.12061336,-0.054811757,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23435274,1.5160027,0.21600196,-0.12366494,0.0,1.0,1.0,0.0,0.0,1.0,1
0.18977836,0.7657003,0.1543077,-0.10501909,1.0,0.0,1.0,0.0,0.0,1.0,1
0.598439,1.2599697,0.5788526,-0.1863392,1.0,0.0,1.0,0.0,0.0,1.0,1
0.13394436,0.77393115,0.051711246,-0.028607912,1.0,0.0,1.0,0.0,1.0,0.0,1
0.75172955,0.7648019,0.7381684,-0.15602697,1.0,0.0,1.0,0.0,0.0,1.0,1
0.27061242,-0.46937194,0.4327421,-0.095494434,1.0,0.0,0.0,1.0,0.0,1.0,1
0.26328656,0.51512384,0.27371234,-0.14771329,1.0,0.0,1.0,0.0,0.0,1.0,1
0.16853599,0.7659552,0.15494633,-0.12459215,1.0,0.0,1.0,0.0,0.0,1.0,1
