age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.362315606352149,0.9995262586790998,0.32841951147103887,-0.17752990473923347,1.0,0.0,1.0,0.0,0.0,1.0,1
0.29387984307571613,-0.002421346296689682,0.21989876639129885,-0.05340560227677185,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24202628869672527,1.0016721993538606,0.2032374206594104,-0.16460894511218965,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22242214657170029,1.0011110537809058,0.17624823237192883,-0.15348589716458153,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4161882331553409,1.0029251476977108,0.4874302079871201,-0.2870822763826758,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5065282113884321,0.9995325830348694,0.1352294513959062,0.5876489158217189,1.0,0.0,0.0,1.0,0.0,1.0,1
0.32019779803813064,0.9984841412604815,0.3013527424472721,-0.1894435761368568,1.0,0.0,1.0,0.0,0.0,1.0,1
0.342249993358536,1.0035827220433202,-0.17821596697148917,0.6596012041510078,1.0,0.0,0.0,1.0,1.0,0.0,1
0.47736965039120527,0.9981804711580887,0.5000440080219133,-0.18060454999430758,0.0,1.0,1.0,0.0,0.0,1.0,1
0.20802521175487743,0.9997922043278723,0.04393560848783318,-0.023778592645991775,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3760464410352447,1.001884548882896,0.27304556986807443,-0.18683941394256354,1.0,0.0,1.0,0.0,1.0,0.0,1
0.3149766219680131,0.9977138372766872,-0.002134533562522689,0.14258802157456038,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22696675973685232,1.001964169678867,0.2229048182652016,-0.16034140115531942,0.0,1.0,1.0,0.0,0.0,1.0,1
0.35384368931194926,0.9979119677945668,0.38663381002501124,-0.24282649477348317,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20785347875319551,1.0012062124309231,0.12417982104198155,-0.10771586451886205,1.0,0.0,1.0,0.0,0.0,1.0,1
0.211958228551249,0.9983897986440324,0.12088069114543819,-0.025749067428130455,1.0,0.0,0.0,1.0,0.0,1.0,1
0.17196582533774907,0.9995258427356633,-0.21850490636178868,0.24382320061559942,1.0,0.0,1.0,0.0,0.0,1.0,1
0.8644260599143434,1.0008503245774287,0.9235529181220112,0.03499261171696811,1.0,0.0,0.0,1.0,0.0,1.0,1
0.22871497154377257,1.00048819328118,0.14806280302057478,-0.11638400921399641,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20818245824820783,1.0012992479703557,-0.14490139138432556,0.19168004824785503,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2090710865073474,0.9996193597620089,-0.025845745257807695,0.05294905842734203,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24219278256106525,1.000984483679449,-0.17265275625849597,0.27478554479367795,1.0,0.0,1.0,0.0,0.0,1.0,1
0.39848379747752927,0.9988225504687192,0.3901190881658263,-0.20589575103176483,1.0,0.0,1.0,0.0,0.0,1.0,1
0.7706007385894015,1.000518905019773,0.5491631802878743,0.44823201435568205,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2230026058188048,0.9994541047351763,0.13072617457671085,-0.10408334924414694,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2734217224292711,1.0013877342148543,0.1973526440337728,-0.12853068647775032,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20076075916374547,1.0025248918258747,0.05613523999056036,-0.044810242506579334,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2255531951587193,1.001329027940415,0.24136413859877037,-0.17976256062149157,0.0,1.0,1.0,0.0,0.0,1.0,1
0.18335419707548672,0.9986595983489769,0.10115487812183918,-0.10801944314219354,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5852433785575317,0.9991998566693361,0.6012409585629628,-0.23293460019470283,1.0,0.0,1.0,0.0,0.0,1.0,1
0.07926575369022085,1.0021378072337053,-0.10302845277214262,0.03264641559949722,1.0,0.0,1.0,0.0,1.0,0.0,1
0.7784621261116584,0.998912194624458,0.692336544803632,-0.12378362827119216,1.0,0.0,1.0,0.0,0.0,1.0,1
0.35007336342495377,0.0021269723527261157,0.4043659249041172,-0.05251700593679694,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2573488341797131,0.999597835114829,0.22692570823539276,-0.17073168705689376,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1756109215730171,1.000343413274033,0.11297308698195527,-0.13477807579361267,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2704847089999036,0.998758367413139,0.26093234770780405,-0.19642571161287706,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2220440428750698,1.002248408678201,0.16413312424567514,-0.14049783744377833,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3685515256686387,0.9972431742941025,0.3439951593548306,-0.18644869955051485,1.0,0.0,1.0,0.0,0.0,1.0,1
0.27443006510499474,-0.00031732406016584904,-0.20185017641730507,0.3995624291922513,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2880292926124888,0.9978150780582831,0.1938373489289406,-0.04312487012480199,1.0,0.0,0.0,1.0,1.0,0.0,1
0.193612528134939,1.0001914376922343,0.18001041952690158,-0.1540769193114494,0.0,1.0,1.0,0.0,0.0,1.0,1
0.18760371730017858,0.999219126502343,0.10046100036487829,-0.10495198835731133,1.0,0.0,1.0,0.0,0.0,1.0,1
0.666481346251828,0.9995247083947867,0.23304300225748095,0.3069974435492487,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3494349126648682,1.000767727538271,0.4474260493799328,-0.20715942675647675,1.0,0.0,0.0,1.0,0.0,1.0,1
0.4455524816656015,1.0000480499170927,0.20683705236060507,-0.022438391181006066,1.0,0.0,1.0,0.0,1.0,0.0,1
0.34436061455070777,0.9960859522060684,0.35702327526025635,-0.22295518937350137,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2811726921809683,0.9988635484489069,0.25129118048755067,-0.1727711378083743,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23687592427332083,0.9989793611857575,0.1877924415251885,-0.1501673491179017,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2346486792180152,0.00020618386532926796,0.29134842941677863,-0.17510661118200407,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5019537866007183,0.999806139555494,0.49622358232001407,-0.21410687944437706,1.0,0.0,1.0,0.0,0.0,1.0,1
0.41688894221404965,1.000183087961038,0.41149943963002883,-0.15723537314623842,0.0,1.0,1.0,0.0,0.0,1.0,1
0.19189637897355996,0.9982305112862592,-0.050588615006645715,0.06618741586321379,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17830046544274106,1.0007626223891435,0.07143308802424755,-0.08446607466088944,1.0,0.0,1.0,0.0,0.0,1.0,1
0.31933075150511436,1.0005471698356245,0.29179343628407306,-0.17899553519924957,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20398923399381355,0.9993944348205561,0.19473939124543896,-0.15902700870707917,0.0,1.0,1.0,0.0,0.0,1.0,1
0.2583066560256767,1.0018158780623951,0.19465720189582286,-0.13727787972058167,1.0,0.0,1.0,0.0,0.0,1.0,1
0.13380157782574492,0.9986047587847909,0.008195952631235737,-0.06247180440914493,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18855752248048063,0.9998332099897869,0.09979135639102782,-0.1048821099003913,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2048202005331345,0.9995052429515928,0.09012336811589419,-0.0768671820724,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3170589664788125,1.003456315575816,0.34470629010225784,-0.18559686306894457,0.0,1.0,1.0,0.0,0.0,1.0,1
0.20898904994084028,0.9991418167261453,0.20389103479102533,-0.1644434617376323,0.0,1.0,1.0,0.0,0.0,1.0,1
0.3029243135836618,0.9983213605955621,0.24678993677864175,-0.1486374295294657,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5878871066053604,0.9996627505769403,0.49978024244764524,-0.001917413512329308,0.0,1.0,0.0,1.0,1.0,0.0,1
0.594702484212686,0.9994431400006388,-0.1551630054278561,0.9962608860265129,1.0,0.0,1.0,0.0,0.0,1.0,1
0.27505245026931435,-0.0029523602940270156,0.36898396979328196,-0.2204312419042918,0.0,1.0,1.0,0.0,0.0,1.0,1
0.2885928293192023,1.0002226525411724,0.23875233498083354,-0.15940886787965303,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19275377984788628,0.9980993885140534,0.11696847434836713,-0.12032170399823003,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20459101415247952,-0.002180123984636932,0.08404866955493773,0.002950022533131055,1.0,0.0,1.0,0.0,1.0,0.0,1
0.20539271779872742,1.0006905400694517,-0.09856202532665997,0.23952282804111902,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2555453913654423,1.0010574109786174,0.13545310593005366,-0.008096035068338288,1.0,0.0,0.0,1.0,1.0,0.0,1
0.43983332620928023,1.0038690524568525,-0.1287810362165815,0.5182698200071743,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17261608586390909,0.9977824051493906,0.09325399515691117,-0.0472422987096153,1.0,0.0,0.0,1.0,0.0,1.0,1
0.3724096558988921,1.0017220693521232,-0.16570619016811128,0.4415801354062272,1.0,0.0,1.0,0.0,0.0,1.0,1
0.42466040696566576,0.9983866371508665,-0.10630427193187836,0.4424249490296632,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1716914431568429,1.0006025086039652,-0.21881254849119156,0.24165115786543417,1.0,0.0,1.0,0.0,0.0,1.0,1
0.155664646478261,1.0013540512358516,-0.1410287938701075,0.13017203089589163,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23011591602694173,1.0003117869601208,0.19686218884944034,-0.1694905995377898,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5339197006724695,1.0023005018686875,-0.12234089037800655,0.7531471053813502,1.0,0.0,1.0,0.0,0.0,1.0,1
0.32996534366920727,0.9981636239284593,0.3016110708619141,-0.18420447853833086,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2560977623877621,1.002263379365221,0.051252593036135274,0.0029909880666803986,1.0,0.0,1.0,0.0,1.0,0.0,1
0.49109047802881517,0.9983117780182679,0.10135270445258271,0.23824131966590853,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1715351675831831,0.9992421526123743,0.042428565777521715,-0.059536476635456956,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2071181853307676,1.0000888233039427,-0.16320097734546726,0.2143517518761106,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21208077459151706,1.00121759344474,0.18963174277307257,-0.1446503423927536,0.0,1.0,1.0,0.0,0.0,1.0,1
0.25878251357880616,0.9989952386965747,0.21247764367620967,-0.1542717980650899,1.0,0.0,1.0,0.0,0.0,1.0,1
0.25199107948857136,1.0033801884632958,0.137446245236885,-0.08360562879954297,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14073520010758497,0.0006511051859449117,0.043415398384662796,-0.00026997025885183625,1.0,0.0,1.0,0.0,1.0,0.0,1
0.22487299781318434,0.9987064654924231,0.18257813279592228,-0.15701531206524302,1.0,0.0,1.0,0.0,0.0,1.0,1
0.27340235746255437,1.0028943576204732,0.21391340872832923,-0.14352305323715275,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20918535665326252,0.9987591886352286,0.05557707735316908,-0.03252587586947271,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15780043399802096,0.9964037995502143,0.05206821315752441,-0.08749630346849487,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2149165983883119,1.0001809734985105,0.16280435872082838,-0.14598309937029652,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3204857889776251,1.0002584401512677,0.3288157337289046,-0.21723456696384583,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1927843399173522,1.00145800974625,0.15136741602495354,-0.15739411609044748,1.0,0.0,1.0,0.0,0.0,1.0,1
0.37632179299337554,1.00041260623876,0.3913131239653935,-0.22448363665900223,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19266696641675285,-0.0037761521922009236,0.2059305909065619,-0.13223407111858246,1.0,0.0,1.0,0.0,0.0,1.0,1
0.36450292636263226,0.9988066941842532,0.3970988563401572,-0.24342057789683993,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3455377823886351,-0.002763330248057615,0.4517332304421643,-0.22221998419967617,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4603932790575004,0.999080949218932,0.40143542570462976,-0.16091609434552984,1.0,0.0,1.0,0.0,0.0,1.0,1
0.6449099992714401,1.001237532024129,0.15796064452588976,0.41360527586559853,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3211087234354702,0.9982364177166184,0.4630610839355872,-0.2504497840034946,1.0,0.0,0.0,1.0,0.0,1.0,1
0.781875246069615,0.9994915279765515,0.28890262625615915,0.5067250729495435,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23167540423155164,0.9986034480659823,0.1678101015839452,-0.1363955402344248,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17377237166929627,1.0010093912005336,0.07454966151800732,-0.09190651937970587,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4216313206379295,0.9983036250071192,0.40539025244609694,-0.14999666733602254,0.0,1.0,1.0,0.0,0.0,1.0,1
0.24763063689952858,-0.0022150141479711366,0.15380589961307836,-0.03473663386819642,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22001313654582288,1.00044084150638,0.1692530441000612,-0.07473808315458152,1.0,0.0,0.0,1.0,0.0,1.0,1
0.30763892421880734,0.9988134308914397,0.29371711912971676,-0.19591709810252228,1.0,0.0,1.0,0.0,0.0,1.0,1
