RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.07556097,0.2603888,0.2995855,0.00022066016,0.2754249,0.3751711,0.29952204,0.24993587,0.124863766,0.5001181,1
-0.053976376,0.31511506,2.140645e-06,0.00044796526,0.07835435,0.29177508,0.19920866,-0.00026177708,0.2501233,0.24970391,1
-0.06780669,0.43845665,0.49987456,0.00040072616,0.07047759,0.2915997,0.06943692,0.25008732,0.2499508,0.0001577484,1
-0.045455053,0.23244552,0.20020191,0.00065542,0.07174968,0.33336493,0.10018797,5.2773466e-06,0.12513155,0.99988747,1
-0.058951765,0.6574481,0.20005317,0.0003681235,0.060333617,0.41692403,0.19983321,-5.2126605e-05,0.25029016,0.00049663614,1
-0.07106091,0.2876267,0.099657804,4.222209e-05,0.12601651,0.12492791,0.2814267,-4.33078e-05,0.12501858,0.49967518,1
-0.18766113,0.5479209,1.0001172,0.0011236385,0.06031324,0.45840088,0.16570882,0.75001985,0.6254253,0.24967928,1
-0.038619846,0.16443814,0.10012619,0.00031724919,0.10913566,0.08352865,0.20027225,0.24995124,0.0002540188,0.24993484,1
-0.061430216,0.3972991,2.5827649e-05,0.00048334326,0.1893317,0.62490875,0.2673738,0.9998831,-0.00025964677,0.00020943812,1
-0.052000754,0.93190664,0.10003897,0.0006641396,0.050511304,0.37494034,0.29819402,1.719936e-05,0.12487583,-0.00046482985,1
-0.104068324,0.19177398,0.4000148,0.00035457642,0.08870793,0.41636175,0.24984941,9.588985e-07,0.24966826,0.49998635,1
-0.09338366,0.5209184,0.5993961,0.0030782775,0.041458458,0.666981,0.13487284,0.25017092,0.22972468,0.25010464,1
-0.060346063,0.3289272,0.40008432,0.00045665074,0.074883014,0.2916634,0.19823836,6.589569e-05,-2.3751769e-05,0.49976194,1
-0.07136012,0.20541774,0.20024766,0.0010034594,0.054990076,0.1670156,0.18079767,3.8590166e-05,0.12567548,0.4997838,1
-0.07611012,0.5749961,0.6002843,0.0005727779,0.076468155,0.33341122,0.15448311,0.4999659,0.10570272,0.25012693,1
-0.07519945,0.42473555,-0.00023286208,0.00022957448,0.13495906,0.083416596,0.381276,0.00031882446,0.116859905,0.24999917,1
-0.07212211,0.35617238,0.099469684,0.0006525131,0.0757797,0.208322,0.38414672,-9.872079e-05,-0.006283296,0.24989572,1
-0.073632024,0.54770935,0.30027825,0.00057356514,0.036307905,0.2917866,0.2862219,0.5000543,0.00017984374,-9.867735e-05,1
-0.065234646,0.31492072,0.20039485,5.7317055e-05,0.1620302,0.24998756,0.19367138,0.00034437774,0.25029004,0.25008622,1
-0.08473159,0.25993747,0.19830321,0.0007154653,0.056970846,0.20834224,0.26216885,0.2501837,0.10484868,0.5002271,1
-0.053248525,0.46567032,0.20019992,0.00045146438,0.055808652,0.20805494,0.20039466,-0.00017183291,0.1252734,0.00039499236,1
-0.051835008,0.43846804,0.09984101,0.00017012058,0.09978284,0.12469007,0.30043465,0.25008297,-0.00041005667,0.49993125,1
-0.09107041,0.21910794,0.5996763,0.0012113064,0.062286794,0.33339077,0.1582278,0.24991715,0.11273318,0.25006703,1
-0.06433242,0.19135377,0.3001069,3.4985947e-05,0.12053109,0.2082939,0.192186,-0.00020836468,0.12549597,0.25009182,1
-0.047015652,0.06834413,0.00030545265,6.588567e-05,0.10322435,0.12511188,0.20014724,8.508269e-05,0.25050715,0.2502676,1
-0.06517334,0.37005582,0.3999188,0.0010398302,0.049718652,0.20829646,0.06829117,0.75006914,0.124403596,9.3911376e-07,1
-0.07172136,0.328794,0.09986277,0.00082245,0.092350855,0.12503697,0.38391465,5.843569e-05,-0.007122238,0.2501709,1
-0.08164921,0.5204692,0.6001734,0.00030003418,0.29481637,0.2916128,0.3686518,0.49997962,-0.01893036,0.00017568609,1
-0.07620638,0.2330511,0.099870875,0.0004866207,0.15088665,0.25023007,0.27823523,0.24989076,0.24981861,-0.00044788755,1
-0.076435626,0.34257248,0.30012223,0.0006803367,0.04997545,0.3336522,-0.049025606,9.167408e-06,0.5001956,0.7501878,1
-0.049762137,0.2607397,-0.00029943875,2.2700493e-05,0.06433899,0.04202943,0.29982302,-3.4503944e-05,0.00043699954,0.49990582,1
-0.07126218,0.34219483,0.09983785,0.00062435935,0.040099822,0.20828046,0.28776965,-0.00047376507,0.24977031,7.896611e-05,1
-0.06527792,0.26012412,0.10030081,0.00023757172,0.06014592,0.20891458,0.2972631,0.50020766,0.00037904413,0.25005352,1
-0.05558461,0.60262364,-0.00010257751,8.09283e-05,0.03354436,0.12507401,0.39942983,-7.788034e-05,-0.00013034137,0.00010970395,1
-0.03951793,0.28760192,0.30013072,0.0005113731,0.20389672,0.25020698,0.20013712,0.49993,-0.00039374558,0.49992764,1
-0.09610125,0.27386704,0.10018725,0.0017213668,0.08117633,0.3749059,0.25125277,-4.5769433e-05,0.50038236,0.25005805,1
-0.0346332,0.3151736,0.40009764,0.0031863959,0.017865164,0.5834485,0.100038506,0.25007707,0.00016765775,0.49992666,1
-0.04272154,0.2739316,0.19975461,9.231474e-05,0.113024786,0.1666813,0.09970898,0.00011683692,0.12490919,0.4998072,1
-0.11300969,0.12371559,0.088380784,-0.00021894215,0.0804778,0.12500137,0.97347707,0.0004158698,-0.00045414173,-0.049142145,1
-0.06394796,0.2875598,-0.00034465123,0.0015745312,0.10687001,0.16655014,0.28732792,6.991127e-05,0.12540914,0.5001576,1
