RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.078951806,0.26069972,0.300122,0.0009012517,0.27515736,0.37507078,0.26720846,0.24985282,0.12237166,0.4999915,1
-0.0744415,0.31496674,-0.0004289727,0.00069089694,0.077944264,0.29164597,0.1757949,-3.4519275e-05,0.24997789,0.24998948,1
-0.07614417,0.4386098,0.4999195,0.00015455461,0.07005891,0.2918977,0.06221154,0.24984501,0.24987029,-0.00019182531,1
-0.054551408,0.23292845,0.20023358,0.00022578135,0.07155604,0.33285138,0.09381518,-0.00010805677,0.1252659,1.0000043,1
-0.06718068,0.65759176,0.19995263,0.00011952325,0.06033208,0.41672054,0.19235308,6.7888424e-05,0.24818458,0.00018325345,1
-0.07891706,0.2876547,0.09971381,0.00037027715,0.12558481,0.12515606,0.26813042,-1.0716187e-05,0.104532965,0.50031066,1
-0.20172855,0.5482024,1.0004379,0.0016122272,0.060752474,0.4585047,0.14444496,0.7499781,0.62446874,0.249805,1
-0.049533147,0.16445106,0.100091785,0.00022501203,0.1091295,0.08337529,0.19968884,0.24987686,1.5315782e-05,0.2499243,1
-0.069423445,0.39751953,-0.0004742607,0.00073096895,0.18898708,0.6250148,0.25632137,0.9999522,-0.0037842088,-0.00020013977,1
-0.059194658,0.9315224,0.10007299,0.00031327945,0.05026403,0.37506276,0.28671086,3.426715e-05,0.1247952,-5.200869e-05,1
-0.120250806,0.1918115,0.40022725,-0.0010339692,0.08839452,0.41675407,0.22640465,-1.9371972e-05,0.24358927,0.49990505,1
-0.10143485,0.5203193,0.6005039,0.003157484,0.038947444,0.666545,0.12723741,0.24991694,0.21269971,0.24948862,1
-0.0680289,0.32888305,0.3998349,8.7021624e-05,0.07504504,0.29177767,0.18650699,-9.3587594e-05,0.0004016367,0.5000034,1
-0.0790895,0.20565687,0.19988698,0.00032228406,0.055044703,0.16662166,0.1726265,-0.00025041527,0.11854479,0.5002251,1
-0.082146116,0.5750542,0.6001704,0.00035103378,0.07669613,0.33329657,0.14691357,0.5003059,0.09683527,0.25017753,1
-0.08332038,0.42457312,-0.0001355705,0.00025641365,0.13532464,0.082995325,0.37133798,-0.00021344947,0.106328964,0.25017142,1
-0.079240814,0.3561844,0.10016676,0.00049408426,0.07552847,0.20811507,0.37616947,0.00033278947,-0.013805075,0.24985197,1
-0.08110919,0.547788,0.29988757,0.00047961372,0.036344524,0.29170692,0.27680615,0.5001071,-0.007952482,0.00015695025,1
-0.07341178,0.3152364,0.20036173,-0.00030606738,0.16152844,0.25000352,0.18341368,0.0002864642,0.25044906,0.24993722,1
-0.092002414,0.260187,0.2002173,0.00065960997,0.056689322,0.20814587,0.25409576,0.25027496,0.09742294,0.49934658,1
-0.06902056,0.4657668,0.20014496,0.0003406949,0.055744898,0.2082803,0.19627087,0.00030323394,0.12438254,-0.00027466606,1
-0.059903126,0.43850306,0.09980965,-1.7269718e-05,0.09938923,0.12473867,0.29061148,0.24994601,0.00035876388,0.50006086,1
-0.09744798,0.21955463,0.6000116,0.0014159253,0.061241407,0.33347848,0.14769922,0.25023407,0.10330415,0.24998783,1
-0.07877731,0.19167699,0.30005,0.00064305734,0.12059682,0.2083262,0.17724529,-0.00017500983,0.12389501,0.24999376,1
-0.05708715,0.0683643,-0.0006380536,0.00036703897,0.103622906,0.12525423,0.1993373,-0.00019189734,0.2498483,0.24965304,1
-0.074843645,0.3699919,0.39921796,0.00083720963,0.051911436,0.20850016,0.05045246,0.7497047,0.10894175,0.00022482277,1
-0.07910835,0.32848924,0.09993783,0.0009778815,0.09262246,0.124899365,0.37600115,0.00013815601,-0.014457897,0.24961174,1
-0.08833717,0.5204006,0.59934574,0.00028573922,0.29543912,0.2916726,0.35822806,0.4999802,-0.028678417,-7.012818e-05,1
-0.08468968,0.23281407,0.09974688,0.0008456117,0.15178269,0.25024083,0.26665395,0.24980861,0.24952713,8.800125e-07,1
-0.08119855,0.34263587,0.29982665,0.00053698255,0.05032744,0.3330836,-0.05961845,-0.00042926054,0.4914044,0.749805,1
