Distance_1,Distance_2,Distance_3,Distance_4
10.0,0.21157806407813906,0.041079288847952845,0.20264867164336448
10.0,0.18334487624022397,0.028922422779798774,0.1699849051265614
10.0,0.21340091549054233,0.03952831563116916,0.19874246807716678
10.0,0.17095653312660894,0.02652421444435881,0.1628187647808583
10.0,0.19308571817880532,0.033227592818429595,0.18222916091525607
10.0,0.20487531646161558,0.035863840283774345,0.18925322867267844
10.0,0.32761285958404407,0.10293202285377548,0.3208165434322447
10.0,0.15890370409867263,0.021085590041163903,0.1450507247604098
10.0,0.19424699016666927,0.03467793931576032,0.18619476071254054
10.0,0.18142485793222257,0.028592199630011552,0.1690252377837291
10.0,0.2476865121673549,0.05685714550672774,0.23842279300763597
10.0,0.23891325477284084,0.053726640747019216,0.23177434115757745
10.0,0.1935867418620299,0.03297957792986909,0.1815207858243971
10.0,0.19814480601888093,0.03435570735838627,0.18529371518926774
10.0,0.22354107402097728,0.045419049648779,0.21307887544368506
10.0,0.20650532189073928,0.037033634287159355,0.19235865506579083
10.0,0.19952948754102412,0.03565685948078847,0.18877178142866866
10.0,0.20191213130511512,0.03564181086809523,0.18871386912737573
10.0,0.19788512214554188,0.035442390140272007,0.18822007529531484
10.0,0.2224040855539146,0.0435921418681507,0.20872438311909206
10.0,0.17765314592890205,0.028186630447852627,0.16784509153438515
10.0,0.17956324549168695,0.02851673913907257,0.16881299026789262
10.0,0.22667057069460586,0.04828458098983113,0.21971862496341282
10.0,0.19852110808007778,0.03411784230116958,0.18463340608280224
10.0,0.18447019365000533,0.028986384422628943,0.17017178791950785
10.0,0.19562416825205067,0.034114262031207654,0.18465065126104224
10.0,0.19688435234265278,0.03491867453335138,0.18681870180091265
10.0,0.23142163107286673,0.046923022817012786,0.2165276794795619
10.0,0.20491342684197988,0.03805777828535226,0.19503988675593448
10.0,0.21844807479274023,0.043637256114286725,0.2088537866786864
10.0,0.17608910171845119,0.026470004859252796,0.16260837761285643
10.0,0.21144880668596452,0.03925043868812399,0.19803163612345312
10.0,0.186519448892406,0.030625617546013156,0.17493704391155893
10.0,0.18168394442592772,0.028949132586215138,0.17008445429105742
10.0,0.1697513256687396,0.025704098738019893,0.1602748478691283
10.0,0.24746328702417317,0.055833435087905704,0.23622663964447668
10.0,0.16651052173411454,0.025048270572037484,0.15822014238318088
10.0,0.17072700843106636,0.024448116115273998,0.1562632937482389
10.0,0.28523347757989737,0.0755562585340145,0.27484850254536264
10.0,0.19192621069567434,0.032772022035278195,0.18097398332739048
10.0,0.16449514622437325,0.02369685654151757,0.15387476233937172
10.0,0.16844000140074764,0.023801501036699278,0.15419034024626507
10.0,0.16921987865911498,0.02518309071826568,0.15863786857549192
10.0,0.19029888885027882,0.03300713464785073,0.18161913571094532
10.0,0.17292257939814087,0.025904018458831377,0.1608637990025401
10.0,0.22120122942952905,0.04279207743382804,0.20677817227028827
10.0,0.1739534222452314,0.02587153912174507,0.1607725102428136
10.0,0.1981910743618313,0.03569711771372446,0.18889251740143126
10.0,0.17728273387902213,0.027439163966660865,0.16556659548060093
10.0,0.22779872123992453,0.046504725593479505,0.21559755644697468
10.0,0.2535970145671012,0.05898889675354777,0.24283618570616466
10.0,0.1987386722296393,0.03517422755186822,0.18746122318140818
10.0,0.21316459650087746,0.040264218288550264,0.20058998528900635
10.0,0.17737301167281697,0.02685653955887623,0.16378326939859958
10.0,0.16563351750658142,0.02467367196383417,0.156999856130538
10.0,0.1657766294687733,0.025254565081720196,0.1588954803165191
10.0,0.2361810904350249,0.051358533242985456,0.2265797452715049
10.0,0.28585880650810697,0.07359428764826306,0.2712194137543288
10.0,0.17195291123529868,0.02574236865881627,0.1603608048824559
10.0,0.23254851337291219,0.047683125349140335,0.21826833610680996
10.0,0.26030780470963955,0.06198619112752883,0.24892650690818574
10.0,0.21267295106869158,0.04013756028293242,0.2002808913891057
10.0,0.20558523901164014,0.037923727222972686,0.1946847265570297
10.0,0.24420417044868462,0.05547805031088525,0.2355151624610066
10.0,0.17149596965687794,0.024873652095565888,0.15763025421647867
10.0,0.16344213758840145,0.02423442998665725,0.15563644374088056
10.0,0.20908865683026703,0.03735315297605487,0.19317337001825877
10.0,0.1882192904637474,0.030292671483311953,0.17397451137144346
10.0,0.17128127602050527,0.025446826304082796,0.15944550747183206
10.0,0.17179862947754246,0.02692236012825436,0.16404382118973695
10.0,0.1662820621100339,0.024794703566414524,0.15741992390193618
10.0,0.3214717868532808,0.09804928863606353,0.31310954466257407
10.0,0.15675009461046702,0.02278415255450266,0.15090703337440223
10.0,0.19005215422406377,0.032039557156954564,0.17892970679865608
10.0,0.2059720284401039,0.03809979101918213,0.19513916234893092
10.0,0.1910245382380309,0.02965864571177431,0.1720584810208151
10.0,0.14712423633495858,0.019539207103937847,0.13973304376062254
10.0,0.1902833816939913,0.02933846017546617,0.17114638807535762
10.0,0.2391724184447515,0.0534579265103707,0.2311758302558223
10.0,0.17911030748249923,0.028842234651891462,0.16978141721803588
10.0,0.17650572997237013,0.028191011343262448,0.16786255821709792
10.0,0.15267153558869062,0.020238704138360753,0.14220575474751362
10.0,0.2513645393488424,0.05812547162625678,0.24106159754224415
10.0,0.1655295607935471,0.02266686954059365,0.15042956853087253
10.0,0.1650582952103882,0.02385499482844415,0.1543688793320912
10.0,0.1645914068882513,0.02356382977230986,0.15343396948104288
10.0,0.17342676732128753,0.02728835970245399,0.16515369731946786
10.0,0.18172082423366678,0.03085824205038837,0.17564795463332844
10.0,0.17376887032259397,0.025353412736391655,0.1591130014254459
10.0,0.1613492178798072,0.02302615530746744,0.15168703803122993
10.0,0.1713186148749877,0.02640001783676463,0.1624403474287114
10.0,0.1827853454678033,0.028841189072246705,0.16976184864289126
10.0,0.1628542918181021,0.02459716703333504,0.1568060744651058
10.0,0.1948576807901855,0.03287219185900846,0.1812182804506028
10.0,0.16562720993676078,0.022723552280889524,0.15064677540734878
10.0,0.20545571106084207,0.038299903670567334,0.19566827043468754
10.0,0.18475824109187947,0.02884172567723078,0.16971738707573109
10.0,0.16023719276201467,0.022887356704278935,0.15123706991545582
10.0,0.23265829125611537,0.050786437913311985,0.2253362560036435
10.0,0.16893239446443106,0.02500904057014762,0.15804875997241516
10.0,0.16517461475581968,0.02420408564322498,0.15553050221831852
10.0,0.18935265947148638,0.03181758813011157,0.17831920960090877
10.0,0.17922454882115563,0.02843749830580139,0.16856173600469904
10.0,0.16059892656620167,0.021569418155381877,0.14676212138761588
10.0,0.24034772592152162,0.05240697032318594,0.22886543247628943
10.0,0.22460064895779933,0.04622126016765122,0.2149590223257682
10.0,0.23936791093577428,0.05021594815326103,0.2240210353299802
10.0,0.20018095798199145,0.03579002400524692,0.18914202075387224
10.0,0.1693226481917158,0.025393327501642186,0.1592899313560845
10.0,0.21959895816676006,0.04331858507759065,0.20807067377454774
10.0,0.2718746396181794,0.06893093288407982,0.2625203170724101
10.0,0.20825444173770385,0.040150498887009195,0.20035036737416353
10.0,0.2644526364423266,0.062340562696326304,0.24961152020561977
10.0,0.1909229313246773,0.03239858094964214,0.17994707568834706
10.0,0.15983172553505365,0.022280246876796337,0.14919958826960353
10.0,0.18684193189541576,0.03129566649944136,0.17685269384399624
10.0,0.20384529868783935,0.03544340983397266,0.1881459223607025
10.0,0.21715438436159626,0.04038868706035506,0.20086695797059162
10.0,0.2851198185232585,0.07200536331694607,0.26826464119649845
10.0,0.17694828881125763,0.026628383927966806,0.16306313104566142
10.0,0.21873422589268368,0.04593593077985069,0.21431519877859787
10.0,0.19237889327087382,0.03364075212268665,0.1833710878493762
10.0,0.23835739675481812,0.05265212648709826,0.2294275830088291
10.0,0.18453746166853943,0.029654621230435142,0.17214947450311688
10.0,0.2168049548439125,0.042057823344948016,0.20502687654863075
10.0,0.1846839897476163,0.03241135160855993,0.18001968509024216
10.0,0.22356620333978194,0.044126014126720334,0.20998589350797053
10.0,0.18031537443224532,0.02968053720494002,0.1722533550793122
10.0,0.17864808585666797,0.028217755141951552,0.1679005597496384
10.0,0.21755457445163126,0.04241629602869424,0.20589324204551457
10.0,0.27923549219591953,0.06892591143427923,0.26244022037084963
10.0,0.22401799172547332,0.0427153988996928,0.20656961705138707
10.0,0.28850131479193086,0.07651895996352713,0.27658359332135923
10.0,0.21090530356375736,0.03894634643131059,0.1972723069419397
10.0,0.18987066821519338,0.03138475030850046,0.17709844516052164
10.0,0.19885138632157975,0.03429820389591069,0.18512371932871396
10.0,0.17162239995527911,0.024680488119280433,0.15700106816637696
10.0,0.17506842443168838,0.02816372567952671,0.16778491260651257
10.0,0.15979005461265247,0.022595261906176247,0.15025922070866965
10.0,0.18070372771039933,0.02854355324054,0.1688604136735141
10.0,0.18157583810095754,0.029432918309192813,0.17147696769892176
10.0,0.22010890413666356,0.04398944513523206,0.20969165620902375
10.0,0.19380913828364507,0.03325152938325229,0.18229355329289643
10.0,0.24401196822455928,0.05195014130194198,0.2278153374610754
10.0,0.2115351790381845,0.03985978760666079,0.19959834116346817
10.0,0.17419396085685204,0.024763268571099343,0.15720959879573881
10.0,0.23067784454775367,0.046464787009119116,0.21547663196377184
10.0,0.26043751012305727,0.05944571390922582,0.2437307300996442
10.0,0.2069546977817869,0.03603445594013146,0.18966728282958178
10.0,0.1640240809343447,0.023969345344070605,0.15475668298276998
10.0,0.1700575655209699,0.026304762718670313,0.16215472504461917
10.0,0.2922739726073069,0.07663534789059216,0.2767677984933628
10.0,0.19185086681623334,0.03409841815277237,0.18462910711042324
10.0,0.1783345967483534,0.026875037396988027,0.16383847322356185
10.0,0.18942120664855377,0.03304202293615083,0.18174568563980614
10.0,0.21907235152636229,0.04501290474853529,0.2121354652459895
10.0,0.2089914892629564,0.039538914634369045,0.19880568630939896
10.0,0.22476201946174848,0.045589409729965454,0.21344440158654934
10.0,0.16848925214968016,0.025064986656978164,0.15826443805710946
10.0,0.2565924640582093,0.05851689492069653,0.2418365324885779
10.0,0.17932939652647986,0.02857825424198326,0.16898124153836677
10.0,0.2493434387276412,0.05624540333493991,0.23709629611894356
10.0,0.15744814323454104,0.020116963588257493,0.14169832428809687
10.0,0.1877882277195535,0.03191119539300968,0.17859024085172767
10.0,0.25133494496233566,0.05677070578560321,0.23821991380868582
10.0,0.20496449778213904,0.03744022483618635,0.19344678867831372
10.0,0.2437477016313511,0.05523364196379901,0.2349849296679526
10.0,0.17445525057091862,0.026611424998823192,0.16307415427329283
10.0,0.1938237088442516,0.03279003436170247,0.18099642620051498
10.0,0.17709585534504313,0.02679392893103479,0.16360844662264057
10.0,0.21759401662088568,0.04224970959921161,0.20549093247391922
10.0,0.21852542721442472,0.04178288788080766,0.2043351268988791
10.0,0.18929249773028112,0.0315142369516225,0.17747677823179206
10.0,0.19770163656485115,0.03616821372688205,0.19014841359550883
10.0,0.2803356430120028,0.07452244190631659,0.2729729425127538
10.0,0.1641276328783909,0.023872729018649154,0.15445950854667095
10.0,0.20903102391001271,0.040767890943065446,0.2018895679524452
10.0,0.1735602739365696,0.027827722971886956,0.166791976607062
10.0,0.3750692101735409,0.131627676870234,0.3627781394334246
10.0,0.20570896884445408,0.03847650387613288,0.19611547274713262
10.0,0.1842527683429476,0.03086692130437773,0.1756412146315428
10.0,0.18331297274184882,0.03020955096325446,0.17376490910220155
10.0,0.19445795845188193,0.03293557505318509,0.18138704414482745
10.0,0.20216204321851775,0.03479960507099662,0.18644539283722525
10.0,0.18800008100551444,0.031003026006641093,0.17598899010298902
10.0,0.1624513592751681,0.022072528213947305,0.14846752532497504
10.0,0.16014748722734773,0.022409489676421708,0.1496163461336627
10.0,0.2222863811520837,0.0450054326582803,0.21210567143277959
10.0,0.16503715124374646,0.025229112289004964,0.15881785453450856
10.0,0.20044328587010754,0.035740421451428375,0.1889849138285671
10.0,0.20302302317332288,0.03685192785068248,0.19190162125743787
10.0,0.24242257115745824,0.05296807379963135,0.23009541827015306
10.0,0.25554471683711166,0.057608986720807734,0.23993780426994396
10.0,0.21031796794886637,0.037620857831261,0.1938453015459761
10.0,0.24257145802814298,0.05501314439188868,0.2345242023917139
10.0,0.21362799106653663,0.04154352448569621,0.20377648810996474
10.0,0.26404675590724286,0.06559571970826758,0.25609708454669894
10.0,0.16637603694028472,0.023500139021305717,0.15317875625987737
10.0,0.20595826077917223,0.03773326282029646,0.1941677458249326
10.0,0.18315078948297334,0.029148334555116343,0.17064563551718484
10.0,0.1708596226209817,0.026654371967239705,0.1632334136134444
10.0,0.1739388400663574,0.02599814167680837,0.1611503321355747
10.0,0.22082628338489127,0.041620633611410496,0.20389447457092275
10.0,0.1765218890975368,0.027870029112675523,0.1668944429203929
10.0,0.17517792133680557,0.028141201038747524,0.1677295306319256
10.0,0.2260456626787392,0.04784916327290775,0.21872509897491724
10.0,0.1913682481947158,0.0325125892030272,0.1802574334900393
10.0,0.2155154416413318,0.04231932254314881,0.20567067841579043
10.0,0.17315614726819997,0.02645624522204666,0.16260248593466886
10.0,0.20035233554500964,0.032612905608829165,0.18041010085176776
10.0,0.17852123650897223,0.02655329752963065,0.16284181979250423
10.0,0.22144624107791375,0.04335356289141788,0.20815206404595854
10.0,0.19671819573151378,0.03355202652843885,0.18309381494789564
10.0,0.15375235371518686,0.021155243096391333,0.14540034109974642
10.0,0.2320376589628885,0.04938132815352529,0.22218692557716704
10.0,0.22098102622441038,0.04491781629193499,0.21190490032590623
10.0,0.2263795573789184,0.047493193459261764,0.21789266146281924
10.0,0.18680038220684134,0.03218266746105306,0.17937208191629941
10.0,0.25592935716539666,0.05948463344041816,0.2438386069756547
10.0,0.15477385813610225,0.021533274872877976,0.1467105784485675
10.0,0.19074696819159406,0.03288939635501538,0.1813115433233402
10.0,0.17924078470766464,0.027986215130585666,0.1672061976578231
10.0,0.20517797311778482,0.0370042934019409,0.19227868373578924
10.0,0.19788300532947986,0.03485419616372619,0.18662922438162824
10.0,0.20200067207750183,0.036784080155399676,0.19172002145417863
10.0,0.2527198875311527,0.05931355910371856,0.24351295454767846
10.0,0.23039046066678032,0.04871659932771934,0.22066755530266186
10.0,0.21576034804305896,0.0417361512658194,0.20424247999780243
10.0,0.2143967192957329,0.041690627213816535,0.2041452742831334
10.0,0.1877641577695227,0.030431222515247023,0.17435502584877982
10.0,0.20293769099781162,0.03689023499178046,0.19200410390217512
10.0,0.29173429070610113,0.07817019235106354,0.27955517763877596
10.0,0.21433689479724943,0.042140631224994306,0.20524758695073447
10.0,0.17620550237173224,0.028691674131180435,0.1693579610035517
10.0,0.1929535101062408,0.034720870470879475,0.186311122570254
10.0,0.19072096500709668,0.03122685956043055,0.17660180229806402
10.0,0.1714395894738468,0.027418396118119335,0.16556868157018695
10.0,0.1802968469367273,0.02941593266569789,0.17147575332156914
10.0,0.14732560424137525,0.018648117104807283,0.1364980608013053
10.0,0.16015360273114262,0.0224753882418672,0.14987342269723744
10.0,0.21225607341096903,0.0400780335976085,0.20014076708796028
10.0,0.27147377890487767,0.06618941415859564,0.2572032557550364
10.0,0.1984126718944671,0.033942219257882565,0.18410656245963042
10.0,0.16896205219511726,0.023943849115550916,0.15464843856878052
10.0,0.1756222416362308,0.02481586357566518,0.15738062072547618
10.0,0.17744938115566355,0.02749664284522695,0.16576404127384967
10.0,0.2887038228256611,0.07961419534451802,0.28214596381378854
10.0,0.17468614398784713,0.028669025212400622,0.16930628174578907
10.0,0.17657632577254395,0.029172494574216872,0.17078093813238748
10.0,0.15948272045461767,0.02230003215696586,0.14926588771964153
10.0,0.17327265646785572,0.026259166428282046,0.16195945437324108
10.0,0.18907234473452048,0.03180019814275025,0.1782693255445637
10.0,0.15959839060873302,0.019392407518675634,0.13897642977767755
10.0,0.16665933774413588,0.024407115257159318,0.1561677530009357
10.0,0.2254854948866505,0.04524299037740337,0.21263817876273114
10.0,0.2086748234519275,0.03906363900622255,0.1975820912014501
10.0,0.16640452692232244,0.022050067231304822,0.14829595859278347
10.0,0.23586900415217582,0.051434823947983384,0.2267683242560573
10.0,0.16046888807711338,0.021036880955429087,0.14492440399244175
10.0,0.2412723362204109,0.05382234066920305,0.2319549104793972
10.0,0.216080422429601,0.04080204532161627,0.20192966181315694
