age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.36009726,0.99992836,0.38187712,-0.11672014,1.0,0.0,1.0,0.0,0.0,1.0,1
0.28400552,0.00021300808,0.26364622,0.021476964,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22958966,0.9999207,0.26997873,-0.12417846,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20517741,0.99977285,0.24238142,-0.11866927,1.0,0.0,1.0,0.0,0.0,1.0,1
0.43325344,0.9998772,0.48236126,-0.13530073,1.0,0.0,1.0,0.0,0.0,1.0,1
0.34534147,0.999989,0.16787985,0.58606166,1.0,0.0,0.0,1.0,0.0,1.0,1
0.3166142,0.99995464,0.3649555,-0.13852948,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2692449,1.000292,-0.04587308,0.56034,1.0,0.0,0.0,1.0,1.0,0.0,1
0.45771933,1.0000124,0.50995296,-0.09611265,0.0,1.0,1.0,0.0,0.0,1.0,1
0.19426125,0.99990064,0.13322262,-0.00786316,1.0,0.0,1.0,0.0,0.0,1.0,1
0.41088292,1.0000193,0.38131508,-0.17026754,1.0,0.0,1.0,0.0,1.0,0.0,1
0.26590586,0.99985486,0.1181878,0.09054688,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21844961,1.0001565,0.22478367,-0.06478072,0.0,1.0,1.0,0.0,0.0,1.0,1
0.3827719,0.999841,0.39704666,-0.0921544,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22142765,0.9998819,0.21513489,-0.0719913,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14413579,1.0000348,0.17119208,-0.053520124,1.0,0.0,0.0,1.0,0.0,1.0,1
0.11052644,1.0001111,-0.09500126,0.1642056,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5724697,1.0000503,0.82773906,-0.08670191,1.0,0.0,0.0,1.0,0.0,1.0,1
0.24824953,0.999795,0.24018382,-0.07358812,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15062505,1.0000414,-0.025611944,0.1308513,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18313484,1.0000913,0.07451815,0.044388767,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17141438,1.0001602,-0.033735827,0.17005259,1.0,0.0,1.0,0.0,0.0,1.0,1
0.40058762,0.99998003,0.43604517,-0.13041122,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5123882,0.9997944,0.480534,0.3521924,1.0,0.0,0.0,1.0,0.0,1.0,1
