age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
0.30151898,0.0441827,0.8000725,0.15826531,-4.1206382e-05,0.39805016,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.6944852,0.27178383,0.9520362,0.044037566,0.19154944,0.333359,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.3344974,0.21080483,0.56115663,0.18407442,0.071078286,0.4485584,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.74269456,0.36528197,0.49882525,0.087255806,0.18880327,0.5956158,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.2999285,1.3443727,1.824328,-0.4424285,1.0895364,1.4971493,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.6076259,0.31452182,0.43946704,0.21357955,0.23034854,0.28486422,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.7211061,0.3588582,0.680443,0.06139908,0.19217958,0.6584959,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.2741399,0.1813963,0.60084945,0.065008335,0.00090482,0.8059813,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2511146,0.15695599,0.8520124,0.07243773,0.063514225,0.4628033,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
2.2299383,2.7670457,2.4640808,-0.83570486,2.6136677,2.5877388,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.41959578,0.6126368,0.9113408,0.047999963,0.39477918,0.81177366,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-0.6814639,0.86983377,1.33846,-0.02331196,0.7764792,1.1610432,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.7668845,0.5863503,0.31693366,0.09005908,0.3998825,0.8210498,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.3718956,0.56715506,0.70869184,0.13323207,0.4662039,0.6352042,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.78265285,-1.1185747,0.9799724,0.0016822238,1.0931777,1.2361113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.4585531,1.113649,1.0081466,-0.21225847,1.032389,1.5550478,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-1.5699209,1.974517,2.4194226,-0.15791142,1.8140682,2.1987123,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.5775096,1.3032408,0.8107861,-0.07071715,1.0128208,0.8145483,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.1242534,0.7668608,0.5119441,0.002916604,0.6973288,1.0638801,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
2.1686456,1.8369504,2.063271,-0.68303084,2.2149343,2.1715126,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.6993243,1.1492424,0.8307469,-0.105945885,1.0250686,1.2731848,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
2.0056486,-1.3835608,2.2077236,-0.43596682,1.4544605,1.8516208,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.84598994,1.5352557,1.0366315,-0.15572943,1.3673081,1.396723,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3.1981466,2.7958,3.2645237,-1.1578736,2.6997297,3.303635,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
2.6408842,2.6097565,2.7229283,-0.8801886,2.3559816,3.20212,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.5387201,2.2046835,2.4274752,-0.77562004,2.0685682,2.474172,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.1731353,-2.3214383,2.589841,-0.5875639,2.395424,2.8440523,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.539429,2.5506268,2.0282555,-0.60310066,2.3395836,2.4131746,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
1.8619239,-1.2475101,2.1950576,-0.44018275,1.7683852,1.852645,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.652158,2.4456,2.7456107,-0.8963028,2.342469,2.7999604,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.9264159,-1.6832911,1.8271102,-0.3760984,1.7177154,1.85501,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
2.6109061,2.215725,1.6401194,-0.5641511,2.0741832,2.3793333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1.0540136,1.8740505,1.3949808,-0.33054817,1.6980982,1.8046287,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.7809874,2.4267733,2.1239707,-0.7327268,1.9890021,2.2119827,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
2.6486363,2.414027,2.7254267,-0.90280044,2.350348,2.7387435,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
