Distance_1,Distance_2,Distance_3,Distance_4
4.0,0.42363255282001766,0.06071538300623186,0.16270620703697206
4.0,0.35394588971900626,0.04247844314458629,0.13907377801835538
4.0,0.32401192562420844,0.03506086944849873,0.11197404056787491
4.0,0.32829128350041975,0.03598936670616283,0.11427992790937423
4.0,0.5939237925760177,0.11820051994070363,0.2084947918590746
4.0,1.4874600492757666,0.6133651237624211,0.5164840221405029
4.0,0.34678389595105097,0.040291126937203506,0.12508860349655151
4.0,0.22203934118362811,0.02290385877634537,0.10951957234034412
4.0,0.22287646740956504,0.01650804375969786,0.07503442387831838
4.0,0.25739741040501796,0.022165458929701277,0.0899440435692668
4.0,0.5499797808464401,0.10105776171401597,0.19099879622459412
4.0,0.4598515415746673,0.0716328271307292,0.17792449772357938
4.0,0.15830130725918032,0.008374204100393825,0.05659205332398415
4.0,0.5999795792733448,0.1211569501629658,0.22631353767294626
4.0,0.16865392252621866,0.009514250251040484,0.060443432707535605
4.0,0.16192319577763434,0.008763991155848366,0.05702822942000166
4.0,0.21976826634162508,0.016122038062172692,0.07671050727367401
4.0,0.3019623588240741,0.030471261873521185,0.10776484318268598
4.0,0.1716266540312252,0.009830184750906298,0.06113381448544952
4.0,0.3328253541107813,0.03740571113381786,0.1269542813301086
4.0,0.26727905182421774,0.023975494862193372,0.09556053936481476
4.0,0.3629746324902805,0.04450060101690746,0.13923574805259703
4.0,0.4215407433064199,0.059866572767523205,0.15832907617092132
4.0,0.25084376765648836,0.025494243890967286,0.11448550912050093
4.0,0.2758770203674853,0.02539458983664857,0.09524689379491302
4.0,0.17887025658357963,0.010656518701991186,0.063004826244555
4.0,0.2116999850241912,0.01499212313809107,0.074335703724309
4.0,0.24856914248181736,0.020640896382831547,0.08854087680578232
4.0,0.19689053353912594,0.012948241522752554,0.07030216408403295
4.0,0.2861810962174102,0.027418478876123694,0.10485538065433503
4.0,0.14820414187737288,0.007795916160927709,0.06678500653881775
4.0,0.44386614820735165,0.07274344143992773,0.24017739295959473
4.0,0.18133729410716953,0.011118869921497517,0.06882378879265907
4.0,0.3396655833222444,0.03850484495119809,0.11845608294010163
4.0,0.27431251824103225,0.02510614835524931,0.09485562302564321
4.0,0.40605993392496453,0.05525904647237774,0.14614753544330597
4.0,0.2705966436476842,0.024453351844590628,0.09411300091367014
4.0,0.5421245956525469,0.09886118778197972,0.19926186621189118
4.0,0.3371176971938645,0.03790544163354945,0.11661177069733017
4.0,0.20726893174825248,0.014406302238170583,0.07718114633309214
4.0,0.19104254898674253,0.01218890508547845,0.06838896095752717
4.0,0.1848131118250279,0.011406308839669236,0.06647492004068273
4.0,0.23449643764096872,0.019931327932184047,0.09655669866464078
4.0,0.3713672297469035,0.04645188350911096,0.14173444092273713
4.0,0.3197438641312795,0.03409276760963453,0.11184635758399963
4.0,0.4463158484187364,0.06705444225867263,0.16598603248596192
4.0,0.3456721650202747,0.0400110846675891,0.12322641015052796
4.0,0.2841549051250362,0.026973727514781536,0.09848818653508234
4.0,0.25110763694687227,0.021137361070637246,0.09155907392501832
4.0,0.2968394896774155,0.029580192417940035,0.11078885287046432
4.0,0.6394020273444945,0.1371109425798222,0.22706118136644363
4.0,0.2721659659541007,0.024838978839309026,0.09676451057195665
4.0,0.18279737504307236,0.011160565041857353,0.06589741455881218
4.0,0.3769533258982194,0.047824846753148895,0.139532271027565
4.0,0.16112087317705956,0.008667569758451697,0.05852213367819786
4.0,0.2317569008147829,0.017915508944109,0.07988280528470088
4.0,0.1367677965152923,0.006257811941979979,0.049438363627383575
4.0,0.18594138051394507,0.01155832960235691,0.06689142239721196
4.0,0.1799893151867164,0.010818926380671435,0.06442809653909581
4.0,0.2405830755013364,0.019318234960766824,0.08301423847675324
4.0,0.20017785405702437,0.013399520614170787,0.07193508356809616
4.0,0.2336120224952215,0.018201919364402942,0.08009358926823262
4.0,0.3355557215845215,0.03758045336671033,0.11758265056108175
4.0,0.7209462772315812,0.17756646334457857,0.276438059383317
4.0,0.22477776096013394,0.016954015391285514,0.08165923744440079
4.0,0.2719060644543605,0.02465134235253089,0.09235170169880513
4.0,0.24366430649591686,0.019836230895539347,0.08534187235330282
4.0,0.19314421919761357,0.012777746684708548,0.07867086404248286
4.0,0.21507275009334248,0.01547069296830822,0.07651145158237532
4.0,0.19416104951740196,0.012577037938766644,0.06745058947648755
4.0,0.26222290366023326,0.024486843953206397,0.1069232416458619
4.0,0.18558112833161264,0.011493083032929537,0.06422457691186514
4.0,0.2813102258658071,0.02722543825084612,0.10646923535909406
4.0,0.1536125152643554,0.011009355437818887,0.0775873233110477
4.0,0.21976826634162508,0.016122038062172692,0.07671050727367401
4.0,0.19280716273692336,0.012412889299980369,0.06818135881698445
4.0,0.350032157207388,0.04094254364980566,0.12230932325124741
4.0,0.5207909939532746,0.09073544962461652,0.1872437054070791
4.0,0.33398053913544384,0.037396054498377164,0.12084131538867951
4.0,0.24339188173634482,0.019827584907718257,0.08871800177975703
4.0,0.7136835688569767,0.17058648961953873,0.250990799665451
4.0,0.18608468116465932,0.011538423376275758,0.06643415830637278
4.0,0.28599581614729924,0.027498330904017675,0.10670037865638732
4.0,0.30762172482033,0.03169748726431981,0.11097446024417877
4.0,0.2862934410161818,0.02736998174769316,0.09882579822289317
4.0,0.41434805731199853,0.05808134243938499,0.15874347791075707
4.0,0.14143332795456004,0.007195652965921435,0.06604699947332082
4.0,0.3064669356574574,0.03136128793822952,0.10580793023109436
4.0,0.2664848711294362,0.023684071024625167,0.09135340232598155
4.0,0.1737233936219563,0.010093804328302654,0.06119828867284874
4.0,0.16621886815197068,0.0092132723392899,0.059978230219138284
4.0,0.27932760370807286,0.026063267632872256,0.09683875112157114
4.0,0.44002282646744834,0.06511422500793797,0.161417173743248
4.0,0.32984636655180394,0.036317656575463604,0.11325001090765
4.0,0.43585634582599325,0.06405123295115822,0.16296643257141114
4.0,0.15157064481174556,0.0076716219689662805,0.05449498124420643
4.0,0.50262064049038,0.08504076089238186,0.18617435157299042
4.0,0.3541148585105546,0.042326480322349494,0.13324732482433319
4.0,0.6727824448678497,0.1512973111475758,0.24097084842230143
4.0,0.2952818296554118,0.03009237952249913,0.11302415453470671
4.0,0.47995730348283294,0.0775401445168431,0.1823248428106308
4.0,0.5579635468153497,0.10384658231239399,0.19177882294905813
4.0,0.24444899968571662,0.019941858978187878,0.08555560676675089
4.0,0.17067222984615768,0.009758929039904411,0.06195155727235893
4.0,0.1796380148331324,0.010748679696756578,0.062080836892128
4.0,0.24034876101643937,0.0194608734145697,0.09126283138990401
4.0,0.2098543551202245,0.014665484086132597,0.07125255622361837
4.0,0.3832710744937261,0.049375708996509574,0.140054629445076
4.0,0.2363308666457726,0.018626798826782965,0.08271406365460471
4.0,0.2506533220735619,0.02104917153603359,0.09303881775587798
4.0,0.21773048172233556,0.0158070291037356,0.07557318085118342
4.0,0.17650156162739522,0.010411894090371052,0.06395598697034935
4.0,0.3290361190430098,0.036601622870350445,0.1223605638742447
4.0,0.2774667296457065,0.02591334487157551,0.10426217645406724
4.0,0.2666851521528001,0.02475585048581248,0.10273586095947967
