age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.45754227,0.9993342,0.5382143,0.03687366,1.0,0.0,1.0,0.0,0.0,1.0,1
0.32537696,7.051616e-05,0.39457858,0.16992295,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23000635,0.99995947,0.35379678,0.0023081913,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21653493,0.9999328,0.33323905,0.009925966,1.0,0.0,1.0,0.0,0.0,1.0,1
0.55572385,1.0000241,0.7043145,-0.004363963,1.0,0.0,1.0,0.0,0.0,1.0,1
0.32154757,1.0000179,0.34207118,0.5898953,1.0,0.0,0.0,1.0,0.0,1.0,1
0.3606805,0.99998105,0.49070656,0.0009795147,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2545721,1.0000252,0.07897693,0.6637553,1.0,0.0,0.0,1.0,1.0,0.0,1
0.4048936,0.9999583,0.60524184,0.0010917449,0.0,1.0,1.0,0.0,0.0,1.0,1
0.18454964,0.99997306,0.22749172,0.099867456,1.0,0.0,1.0,0.0,0.0,1.0,1
0.26798397,0.99996686,0.35953617,-0.07784756,1.0,0.0,1.0,0.0,1.0,0.0,1
0.34250128,0.99982303,0.26482272,0.27479964,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15812452,1.000009,0.2894304,-0.006467642,0.0,1.0,1.0,0.0,0.0,1.0,1
0.48095533,0.99917173,0.57672,0.026890863,1.0,0.0,1.0,0.0,0.0,1.0,1
0.16269362,1.000059,0.283851,0.0024383569,1.0,0.0,1.0,0.0,0.0,1.0,1
0.0892531,0.9999942,0.23683175,0.006186705,1.0,0.0,0.0,1.0,0.0,1.0,1
0.09999606,0.99999666,-0.00016902939,0.26258984,1.0,0.0,1.0,0.0,0.0,1.0,1
0.54891515,1.0000567,0.94732076,0.041145947,1.0,0.0,0.0,1.0,0.0,1.0,1
0.1878008,1.0000017,0.30986315,0.0024611475,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17674708,1.0000148,0.10525607,0.27493483,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18217531,0.9999944,0.17735487,0.15996535,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19736356,0.99996805,0.10530342,0.32624856,1.0,0.0,1.0,0.0,0.0,1.0,1
0.45946947,1.0000515,0.60477036,0.02259462,1.0,0.0,1.0,0.0,0.0,1.0,1
0.47354227,0.99996054,0.60518104,0.45134398,1.0,0.0,0.0,1.0,0.0,1.0,1
0.21643068,1.000081,0.30649012,0.039920896,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23874237,1.0000546,0.36381227,0.0011490545,1.0,0.0,1.0,0.0,0.0,1.0,1
0.16721708,0.9998937,0.23517162,0.06621759,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18017972,1.00005,0.34184116,-0.031292044,0.0,1.0,1.0,0.0,0.0,1.0,1
0.14596152,0.99987155,0.26302844,0.0011901008,1.0,0.0,1.0,0.0,0.0,1.0,1
