RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.047751807,0.49805638,0.11314865,0.22377664,-0.020947315,0.6163169,0.15948687,0.0034710972,-0.052247044,0.26494846,1
-0.059220955,0.39033765,-0.058904134,0.06716543,0.14547898,0.21075706,0.16090709,0.081502415,0.1977021,0.3335625,1
-0.123416714,0.43824852,0.50007534,0.0004324103,0.07019763,0.291795,0.09983133,0.2501454,0.249989,3.146613e-05,1
-0.05227188,0.30482307,0.14554791,0.06548935,0.13531363,0.2514388,0.068823226,0.07726922,0.07827802,1.0782212,1
-0.034443855,0.89140403,0.023194002,0.24053094,-0.24602807,0.66625625,0.09718186,0.2359691,0.0830672,0.24720348,1
-0.23688373,0.7996126,0.63683254,-0.5521955,0.6563005,-0.38215315,0.9103259,0.51515067,-0.44020563,-0.002775547,1
-0.15891609,0.29660332,0.79720384,0.24353276,0.2695007,0.7025651,0.08165678,0.49503982,0.43615943,0.011837094,1
-0.06493458,0.16423427,0.09989534,0.00044935753,0.108698346,0.08331389,0.20002332,0.249952,-0.00010819301,0.24997891,1
-0.07344585,1.1694752,-0.60390604,-0.8738751,0.9814425,1.4825951,0.9356394,0.194551,-0.4779421,0.83407336,1
-0.0697271,0.85157967,0.036244117,-0.084593534,0.11972437,0.2946744,0.24704026,-0.083085634,0.06346249,-0.07465534,1
-0.06930732,0.42868015,0.2118,0.22447138,0.3212,0.6588016,0.1786539,0.26523557,0.08121173,0.26656494,1
-0.0988608,0.26704848,0.39903238,0.26049575,-0.28357717,0.92270666,0.05588015,-7.040327e-05,0.043011937,0.01329681,1
-0.09296599,0.24873692,0.49592072,0.07525528,0.14712109,0.21120287,0.13912031,-0.081164494,-0.065833524,0.42434496,1
-0.096745156,0.45159328,-0.01483602,0.24098738,-0.21976484,0.40774032,-0.0021354854,-0.24955504,0.4504402,0.7511912,1
-0.051329646,0.31204644,0.40232113,0.22329086,0.27966577,0.5823909,0.098322816,0.76565874,-0.056857463,0.015158688,1
