RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.018621368,0.72882897,-0.0188906,0.47134966,-0.28939867,-0.1370667,0.17613648,-0.2809384,-0.10179284,1.016092,1
-0.013561594,0.53930545,-0.17321202,0.21132332,0.29964063,0.5318579,0.14985125,0.25209233,0.1052511,0.5059233,1
-0.11264119,0.35704708,0.4404681,0.06616166,0.13730514,0.2059647,0.07601062,0.16878173,0.19870695,-0.073622376,1
0.2496041,-0.9516058,-0.7504272,-1.2295662,1.2039237,-0.8239743,0.841111,1.1368093,-0.725176,-0.14690554,1
-0.03597316,0.39655086,0.016250629,0.22213708,0.27536222,0.66047096,0.12390064,0.24625097,0.08817966,-0.23684296,1
-0.036936365,0.035461128,-0.07511671,0.23257159,0.38919833,0.3602607,0.19074024,-0.2617372,-0.045343425,0.27035934,1
-0.17520124,0.29721183,0.79865617,0.234409,0.27098346,0.7020092,0.10367384,0.49520922,0.44038436,0.012173838,1
-0.00062017713,-0.08504776,-0.056155305,0.21434148,-0.17516573,0.32970232,0.1453986,0.0061091366,-0.114187464,0.51087105,1
-0.0711449,1.1838629,-0.61532027,0.8022187,0.9893569,-0.17694087,1.0782949,1.886693,-0.48708367,-0.7976772,1
-0.012869922,1.153935,-0.056668703,0.234009,0.28110904,0.124442786,0.24513058,0.21741147,0.005989116,-0.2430307,1
0.46216735,1.9652735,-1.080602,1.8666506,1.9389895,2.2121792,1.353136,-1.8709643,-1.0795807,-1.2812544,1
-0.08882159,0.752484,0.4250676,0.21956651,0.25193644,0.39661336,0.13544509,0.48849452,0.10018035,0.5078875,1
-0.03133945,0.07743576,0.22836117,0.23867626,0.30759847,0.5292349,0.11932542,-0.2679117,-0.14866836,0.2701243,1
-0.075655244,1.916574,-1.0825566,-1.8983419,1.8742012,-1.6064361,1.7281245,1.789651,-0.74750113,-1.2658747,1
0.14969964,-0.30216938,0.022880433,0.80651885,0.90078014,-0.47129852,0.17397375,1.3642281,-0.20893256,-0.5404427,1
-0.04173046,0.17022288,-0.18077064,0.22590226,0.40831387,-0.17205146,0.29137066,0.25288102,-0.036906913,0.020868413,1
-0.034013443,0.10722865,-0.07601729,0.23814473,0.3349585,0.44827592,0.28330508,-0.26452133,-0.16485168,0.019501427,1
1.0509595,2.9065661,-1.8522296,2.4019027,2.4490273,2.747966,2.535658,2.9560547,-1.9268619,-2.368538,1
-0.049734086,0.065206744,0.016148811,0.23392005,0.42240512,-0.008739242,0.088550046,-0.2641211,0.07040019,0.01640804,1
-0.056216158,0.004990476,0.023946034,0.21399234,0.29199818,-0.045778148,0.20518549,0.49929544,-0.030884042,0.27039033,1
-0.022749446,0.6958149,0.033104774,0.2339018,0.28954318,-0.043125663,0.126683,-0.2659665,-0.005808829,0.2562984,1
-0.0148554165,0.6528443,-0.049813207,0.22064118,0.3361857,-0.12700482,0.25746232,0.48869616,-0.09534378,0.74664176,1
-0.07151157,-0.033581655,0.4187496,0.22258821,0.2774056,0.07368209,0.09547483,-0.009558682,-0.041495793,0.02094565,1
-0.037263803,-0.06490761,0.12089493,0.21429397,0.35563007,0.44591886,0.11805674,0.25227442,-0.035703454,0.511963,1
-0.08418002,-0.011720833,-0.06081592,-0.100201935,0.17192064,0.2030693,0.15295199,-0.07831446,0.19529052,0.17301902,1
-0.0014493428,0.83142525,0.069734916,0.4485442,-0.5956952,-0.2677557,0.08454428,0.27910683,-0.048890386,0.52118695,1
-0.0681983,0.56910646,0.41922265,0.23196603,0.340823,-0.124770515,0.24136798,0.25038353,-0.1795228,0.015315944,1
0.57128954,-1.60576,-1.0949609,2.14592,2.458785,-1.8063598,1.1329124,-1.6446671,-1.1965625,2.1133075,1
0.8261286,2.2986817,-1.749947,2.1231818,2.2400424,2.379256,2.0091128,2.3960495,-1.3096013,-2.1149275,1
-0.065788604,0.5754949,0.12510933,0.2206967,0.2670594,0.063222766,-0.049302135,-0.2640586,0.3356416,0.508941,1
-0.020634064,-0.00045196747,-0.1485587,0.22722597,0.31109616,0.28066194,0.22511044,-0.25509542,-0.10694045,0.7537925,1
-0.11097752,0.259387,0.0392791,0.07070982,0.105014004,0.28477654,0.25773132,-0.08130488,0.20232546,-0.07801579,1
-0.03137638,0.7144767,-0.22942814,0.4875129,0.5282291,-0.2719894,0.5191614,1.0694534,-0.21981435,0.7594711,1
-0.06902815,0.6793419,-0.061030213,0.06767587,0.10161323,0.04427987,0.35748607,0.081203826,-0.04872754,-0.07242233,1
1.2066528,2.3335452,-1.6286101,2.0895827,2.309458,2.3762453,1.9821392,2.6256104,-1.7620933,2.601578,1
-0.033534802,0.78409284,-0.25141576,0.5476166,0.59155315,0.8566512,0.16594008,-0.5947963,0.18610889,-0.29165044,1
-0.004279916,0.5349556,0.235457,0.22452973,0.21923879,0.8364682,0.08755561,0.00055401464,-0.10807232,0.25164813,1
-0.010851142,0.018744426,0.032071836,-0.29637736,0.3384014,0.40291578,0.039777424,-0.25320688,-0.015841685,0.2687044,1
-0.2230944,0.12348951,0.100208476,0.00017883861,0.0805626,0.1249906,0.99999386,-9.4250965e-05,-4.47651e-05,2.965249e-05,1
-0.035418063,0.0347389,-0.17313267,0.21905926,-0.19037499,0.40314227,0.19139841,-0.25092274,-0.034105208,0.761019,1
-0.005027526,0.2591612,-0.059601847,0.22108024,0.38177684,-0.16761,0.25639543,0.48772433,-0.093526445,-0.22708665,1
-0.042794254,0.91626596,-0.1121078,0.47152656,0.67483336,0.3406455,0.59408057,0.50973713,-0.3086811,-0.48410118,1
-0.12794614,2.0775533,-1.1253552,1.7424775,-1.8195573,-1.144722,1.6921638,2.8644688,-0.7762958,-1.4908664,1
