RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
0.8689059,2.326582,-1.2480248,2.0889711,-1.9103172,2.5209417,1.6499029,-1.8490376,-1.1322242,-1.5656501,1
1.6557723,2.9338057,-2.2176533,2.6615796,2.8099887,-2.3936555,2.7178648,2.7045317,-1.5814264,2.9871972,1
1.7249944,3.394798,-1.9757425,3.0206127,3.1480346,-2.68995,2.5960371,-2.8014202,-1.8418015,-2.9261029,1
2.1128001,3.133648,-2.2720816,2.9274483,3.0836918,-2.6325774,3.0027895,2.985839,-1.9100847,4.0140977,1
5.657418,7.4303865,-6.168853,6.83021,-6.869984,7.3034787,6.4117947,6.8657565,-5.7770944,6.860374,1
-0.8455192,5.6306443,5.512667,-5.450192,5.579748,-5.2301006,5.8701344,5.373579,-5.1912413,-4.8314033,1
3.7697778,-4.84031,-3.9872563,5.4859705,5.507275,5.8908763,4.6035056,-4.6458883,-4.119196,-5.087664,1
-0.17352757,-1.6409882,-1.1034851,-1.85262,-1.7321194,-1.6795893,1.5138776,-1.5369058,-1.0077944,2.0739644,1
1.2818581,3.8614173,-3.2019002,-3.5899248,3.733168,4.183117,3.7037997,-2.5315611,-3.0040965,3.5484824,1
0.6968365,-0.5787471,-0.77170235,-1.5250918,1.5914683,-1.0856323,0.29779232,-1.5120103,-0.26672158,-1.4473435,1
3.4219227,4.985393,-3.8896253,4.895583,4.985548,5.337649,4.618957,4.924076,-3.4865391,-4.3111877,1
1.2847191,-2.2054563,-1.7204149,2.749577,-2.7867503,3.4314055,2.1185465,-2.3976521,-1.8117434,-2.393076,1
0.8606728,-1.7584436,2.6796145,2.1071599,2.2557023,-1.8287297,-0.4998375,-2.1909852,-1.695393,-1.5696019,1
0.20164903,1.6704459,-1.0670096,1.4797237,-1.5143762,1.6320664,-0.594702,-1.4988725,1.8174572,1.9825846,1
4.8444757,-5.577545,-5.096699,6.1380577,6.199172,6.4947796,5.6960616,6.6416044,-5.2191024,-5.8087845,1
3.087317,-3.9450424,-3.8038852,4.371731,4.5727267,4.479294,4.0974736,-4.3566475,-3.3652475,-4.0412726,1
0.31792414,3.2855954,-2.199191,3.0057898,-3.0032382,-2.7553873,2.892761,-3.0391145,-1.8847682,3.2295437,1
1.0055795,2.5976107,-1.4144394,-2.1833344,2.1593637,2.4262958,1.5668023,-1.6131029,-1.4374623,2.107376,1
4.148956,5.643659,-4.6170435,5.391959,5.599614,5.622313,5.135325,-5.4370723,-4.315596,5.6426983,1
-0.0060429354,-5.8857913,-5.1300454,6.123421,6.2054358,-5.8901014,5.9896746,-5.9253306,-4.2509885,6.605379,1
3.57184,4.9960327,-3.8424132,4.582627,4.648392,4.8677683,4.6737957,4.634422,-3.4340801,-4.5461445,1
2.4844747,-3.1326358,3.8476896,3.52511,3.6621706,3.7313943,-0.063880675,3.829279,-2.9934778,-2.9836767,1
-0.09543907,-0.2617911,0.19966139,0.52077657,-0.51073736,-0.16830482,-0.11166061,-0.26725736,0.7907142,-0.22684057,1
-0.014692587,-0.60521585,1.265077,0.82969105,-0.7361108,-0.6288571,-0.10727476,-0.8798204,-0.38695538,-0.49308616,1
-0.5916014,7.5829153,-7.0313654,-7.641195,-7.536113,7.690166,-3.1878364,7.5847945,8.123254,-7.2714458,1
0.961027,-2.9271781,-2.5089943,-3.3263948,3.3601234,-3.0473158,-1.7014385,4.0539446,3.6982884,3.2841868,1
4.4345236,-7.69954,-7.5832834,8.044258,8.139698,8.154028,7.5830455,-8.011803,-7.472383,8.268948,1
6.371649,-7.2907734,-6.8482537,7.842422,8.159285,8.114337,7.3461485,-7.275558,-7.189687,7.785866,1
-0.092168234,-0.26294726,-0.36610875,-0.5971141,0.6926361,-0.26904503,-0.09127771,-0.2574709,0.8485669,-0.49485224,1
6.8276496,-7.6790876,-7.5725327,8.032734,8.060445,8.33402,7.2993,8.011238,-7.245604,8.767894,1
2.5944717,3.7645926,-2.9170966,3.5525734,3.687921,-3.4492307,3.4076204,-3.5874405,-2.5508795,4.0678034,1
2.4721825,4.119612,-3.1402872,3.8644314,3.904374,4.05699,3.5995665,-3.8534544,-2.529108,-3.8007314,1
4.94472,-5.895832,-5.524405,6.10344,6.17441,6.3867197,5.939738,6.658519,-5.2593293,-5.806994,1
2.380924,-2.9577656,-2.8974383,3.5655153,3.663968,-3.3623195,3.097767,-3.5835388,-2.437696,3.566357,1
3.7916744,-4.3515296,-3.8556874,4.589575,4.874498,4.915305,4.515508,-4.0950055,-3.8513048,-4.055657,1
4.861386,6.579019,-5.7978992,6.391932,6.413013,6.7828035,6.123777,6.411682,-4.993551,6.6755543,1
3.6786191,4.8882895,5.2387295,4.5970254,4.687853,-4.0044775,-0.38074324,-4.4254527,-3.8172903,5.1088934,1
1.8070235,-2.4685876,-2.1102438,2.6486933,2.8607965,-2.4484928,2.6998134,2.7521138,-1.751737,-2.1248147,1
3.2057152,-7.9946027,-7.6670675,7.985571,-7.971632,8.191269,7.4065948,8.034369,-6.7633204,-8.112257,1
1.5852933,2.939099,2.9577928,2.7003577,2.8613625,-2.534522,0.29860502,2.6145709,-1.7801607,-2.1450534,1
5.075238,-5.3870287,-5.2957377,5.8412786,5.996902,5.9979515,5.799576,6.1346807,-5.028966,-5.809496,1
2.064968,-2.3038373,-2.0213795,-2.7408354,2.9039552,-1.7837119,2.3481483,3.763201,-2.0089786,-2.652434,1
2.517685,3.5139318,-2.4624653,3.1776667,-3.3102827,-2.544124,3.0109978,4.3832684,-2.068467,3.5313642,1
