RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.14266782,0.26027197,0.299827,0.0003896156,0.27530825,0.3750438,0.2998956,0.2501065,0.12498788,0.49980718,1
-0.09751271,0.31497836,0.00026512964,0.00035371268,0.07818422,0.29158553,0.18332839,-3.0418465e-05,0.24990539,0.2500564,1
-0.11882468,0.43819064,0.5000946,0.0004833007,0.0699701,0.29191807,0.044592828,0.25003323,0.2503959,7.39525e-05,1
-0.087772794,0.2327426,0.20018856,0.00046311636,0.07106067,0.33331972,0.061447315,0.00010705879,0.12479439,1.0001283,1
-0.110425234,0.65734994,0.19989255,0.00019963467,0.060400948,0.41664246,0.18126464,0.00023548829,0.24997431,8.8456094e-05,1
-0.12781528,0.28771314,0.09988297,6.490553e-05,0.12579887,0.12517413,0.29979426,0.00016237493,0.12499894,0.50027436,1
-0.21141003,0.5481221,0.99960417,0.003417795,0.060255814,0.4581836,0.02563072,0.749955,0.6245299,0.250428,1
-0.07721095,0.16412725,0.09987092,0.0003199829,0.10858487,0.08324716,0.2000633,0.24999942,0.00013901679,0.24972503,1
-0.11092577,0.31141526,0.102219485,0.075186566,0.2638209,0.54975474,0.28120068,0.92611504,-0.0576054,-0.07591965,1
-0.09809224,0.93190515,0.09993326,0.0001536835,0.050531033,0.37524715,0.27228117,-0.00017132651,0.12463922,2.5417761e-05,1
-0.14828527,0.19181593,0.4000492,0.0016059318,0.088279106,0.41672835,0.21212171,-5.9551145e-05,0.25194103,0.4998587,1
-0.13308573,0.52075225,0.60005355,0.0045447415,0.041307952,0.6668775,0.11240832,0.24990271,0.22185564,0.25014356,1
-0.10537614,0.3286786,0.39979488,0.0006556352,0.075105146,0.29179862,0.16883397,0.0003485231,-0.0059395274,0.5000866,1
-0.106541514,0.20562728,0.19994827,-4.4170098e-05,0.055029128,0.1665916,0.16788572,0.00027045023,0.124135844,0.49957457,1
