RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.13787673,0.2603573,0.29973477,7.616212e-05,0.2756002,0.37495035,0.29986286,0.25008008,0.12512845,0.49993834,1
-0.09435922,0.31504667,0.00030747952,0.0006233087,0.07817445,0.2918599,0.19922172,-2.6972222e-05,0.25030735,0.25007808,1
-0.115235716,0.43846622,0.50007695,0.0005711331,0.07088805,0.29172206,0.058104537,0.24997692,0.25011986,-0.00014323623,1
-0.092065684,0.23304121,0.19994764,0.0005271303,0.07147099,0.33312744,0.098507695,2.1376665e-05,0.12511817,0.9998255,1
-0.10797816,0.65760916,0.20016122,0.0003430169,0.06027809,0.4165497,0.19897492,2.8617993e-05,0.24986717,6.6369874e-05,1
-0.118719056,0.28763872,0.099904545,0.00020409704,0.12577564,0.12527238,0.29985777,0.00010276862,0.12497046,0.50001454,1
-0.20150368,0.54815304,0.9997515,-0.00016664597,0.06086441,0.45844582,0.023789518,0.74995387,0.62538725,0.24989158,1
-0.07225565,0.16440497,0.09974969,0.00042527897,0.1088006,0.08361407,0.19987744,0.25012964,-0.00016464341,0.25012124,1
-0.092382014,0.4687674,-0.06579234,0.07301786,0.26168764,0.5495305,0.2865848,1.0908473,-0.049433403,-0.07505823,1
-0.09620705,0.931319,0.0998255,0.0005066173,0.05034268,0.37480748,0.30128953,0.0001785173,0.12509766,2.5499565e-05,1
-0.17400013,0.1918255,0.39999983,0.00011415992,0.0885698,0.4165319,0.30003121,1.6786296e-05,0.25035453,0.499841,1
-0.16298127,0.52054393,0.60000044,0.0047837547,0.040150538,0.66653144,0.20053692,0.24989925,0.24998578,0.24982895,1
-0.109163746,0.3286134,0.399956,0.00020902939,0.07510672,0.29169938,0.20199262,9.8621815e-05,-0.00063173706,0.5001076,1
-0.105006404,0.20508476,0.20005058,0.00018307829,0.054586187,0.16667928,0.1927603,-3.0166913e-05,0.12452872,0.5001576,1
-0.119505055,0.57523733,0.60015744,0.00075824966,0.076585755,0.33310026,0.12846957,0.4998666,0.11296065,0.25020623,1
-0.12218755,0.4247618,-0.00010692979,0.00026521223,0.13501193,0.083635435,0.39951146,-4.5279994e-05,0.12501541,0.24992521,1
-0.116397716,0.35592982,0.09989834,0.0006114628,0.07550575,0.2084793,0.4001088,0.00018719755,5.269734e-05,0.25016874,1
-0.11922762,0.5479614,0.3002059,0.00058730564,0.03606589,0.2916167,0.3001525,0.5000955,0.00013924272,0.00016069313,1
-0.114430875,0.3151417,0.19970621,0.00045112986,0.16183181,0.25007614,0.19138046,5.347738e-05,0.24992979,0.24987632,1
-0.14142825,0.26043776,0.19984044,0.0004307556,0.057026494,0.20851447,0.30005375,0.24980702,0.12499234,0.50011146,1
-0.096119374,0.46582478,0.20008482,0.00065540115,0.056020446,0.2081429,0.19957809,0.00037371356,0.12503143,5.5808603e-05,1
-0.09881992,0.4384844,0.10025221,0.0001231322,0.09916674,0.1251297,0.2985528,0.24992324,-0.00066256215,0.5000672,1
-0.13226892,0.21924093,0.59981334,0.0009385894,0.061166897,0.333074,0.15576784,0.24984695,0.12517893,0.24999231,1
-0.10880189,0.1917717,0.29972386,0.00022601917,0.120394886,0.20792271,0.1990992,0.0001677068,0.12508288,0.24976426,1
-0.09867177,0.06875468,0.00010561123,3.492004e-05,0.10334421,0.12495291,0.19890788,-0.00018921729,0.2500665,0.25011802,1
-0.114175744,0.36990964,0.40011266,0.0007949634,0.050160702,0.20834382,0.10011181,0.7497824,0.12489442,4.121706e-05,1
-0.116489574,0.32846227,0.09987296,0.00096152065,0.09243929,0.12523219,0.39989632,-6.3347594e-05,-6.2313105e-05,0.2501082,1
-0.14887877,0.52073073,0.5997796,-6.289362e-05,0.2949186,0.2917769,0.39982596,0.5000317,4.093937e-05,0.00020980241,1
-0.116184175,0.23275542,0.100139864,0.00018115387,0.15098736,0.24980447,0.28192478,0.24978228,0.250071,0.00018233353,1
-0.11300438,0.3427058,0.30021632,0.00058194046,0.050093874,0.33349654,-0.08112294,-0.00025474603,0.50033635,0.75026774,1
-0.08755166,0.2603068,-0.00017306158,0.00019621884,0.063884236,0.04171581,0.2995413,-4.5079883e-05,-0.000135982,0.49994704,1
-0.11906388,0.3424517,0.09989738,0.00049794663,0.040497854,0.20810945,0.27998507,-9.2412534e-05,0.25006855,-0.00011544931,1
-0.11109815,0.260298,0.099866904,0.0006080635,0.060311448,0.20829271,0.29989442,0.5000281,-8.5353386e-05,0.25008217,1
-0.09365912,0.6026225,9.133037e-05,4.8863018e-05,0.033601694,0.12507172,0.39988354,0.00011489396,0.00030548908,-0.00019812095,1
-0.09091279,0.2877633,0.29977736,0.0003433307,0.20327854,0.25015363,0.20057149,0.5002448,6.064374e-05,0.5000174,1
-0.14610192,0.27434793,0.10010488,0.00015180963,0.08120476,0.37518442,0.21088919,-0.00016906855,0.5001118,0.2495763,1
