age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
4.888163,4.6419044,5.4512253,-2.0054665,4.660031,5.033149,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-4.0231104,-4.5410366,5.455908,-0.38721648,4.645448,4.765859,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.6538553,4.7327614,4.6145186,-1.80065,4.685298,4.8908563,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.123709,4.747121,4.9235463,-2.0064752,4.6581845,5.0401134,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.788585,-4.373632,5.4527936,-1.7848456,4.634398,5.0329013,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
4.974356,4.6877637,4.0768185,-1.7166951,4.7198834,4.403121,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-3.9791098,4.748112,5.192225,-0.82343566,4.65064,5.097898,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.8716803,4.7950444,5.286664,-2.1598718,4.6531463,5.437039,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.7886205,4.6990786,5.4756994,-0.9359752,-4.5794806,5.044724,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.3099923,4.6889296,4.712013,-1.8659933,4.6160307,4.6883,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.462039,4.7329917,5.0505996,-1.9098009,4.6366158,5.0149546,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.973207,-4.527109,5.2825756,-1.6942172,4.639151,5.032627,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.954154,4.7581596,4.4082785,-1.9096863,4.711705,5.0901294,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.3149886,4.712104,4.51386,-1.7406579,4.743025,4.77885,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.315432,4.7208138,4.6054907,-1.819121,4.664405,4.8616557,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.9178176,4.6126604,4.911544,-1.9874502,4.6716213,5.125174,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.9783506,4.79089,5.3523912,-2.0372825,4.6517982,5.051129,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
5.147622,-4.4401135,4.3859315,-1.3970001,4.6663265,4.579168,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
4.902331,4.6481695,4.618916,-1.9060048,4.7224164,5.0295925,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-4.1376653,4.682536,5.036278,-0.7540072,5.1055756,5.0435767,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.183365,4.666778,4.5036325,-1.8313152,4.657187,4.915412,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
5.1333294,4.7449365,5.473233,-2.086115,4.6479945,5.0216517,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.060604,4.7047634,4.39076,-1.7189795,4.6663513,4.701984,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.8374014,4.4565053,4.996223,-1.9805483,4.384431,4.970244,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.884171,4.845137,5.145722,-2.0072904,4.6505923,5.452855,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.0430903,4.7274733,5.152346,-2.042791,4.661259,5.033572,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3.6787956,3.9151633,4.216135,-1.4882163,3.8522263,4.314618,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3.857384,4.7732472,4.531582,-1.7621329,4.6437073,4.767435,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-4.1107745,4.8603573,5.458512,-0.6916428,4.9672217,5.0523977,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.8574843,4.6678987,5.1823497,-2.026815,4.6515846,5.0553417,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.73771,-4.425773,5.045125,-1.6140417,4.684363,4.7822843,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
5.146737,4.7519875,4.55753,-1.8681883,4.723169,5.042263,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1
4.0164857,-4.4861507,4.7083993,-1.4496313,4.679511,4.844971,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.5084667,4.981808,5.0484586,-0.8716277,-4.6274633,4.8672843,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.8621492,-4.5569057,5.1668115,-1.6854674,4.6556373,5.0196977,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
