age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
0.7478429,-0.47799674,1.0340874,0.08166824,-0.44878307,0.75169665,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.45215756,0.04814661,0.8000412,0.06844924,0.00036768327,0.122905724,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.5794794,0.6301471,0.17023024,0.12299753,0.3408735,0.6879071,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.9672229,0.5608755,0.5187431,0.00034934183,0.22289963,0.66813904,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.15098403,0.22058277,0.8001868,0.060244583,5.7537014e-05,0.39783648,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.48345467,0.10053338,0.4190341,0.21210414,0.00096516375,0.2566394,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
0.47938108,0.13375391,0.5333201,0.0737277,0.0004911965,0.44894376,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.2741012,0.18149148,0.6004771,0.041191433,0.00020972728,0.8061507,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.17790504,0.08760574,0.800357,0.060544755,6.111698e-05,0.3982028,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.5775289,-0.79401475,0.24394268,0.123619616,0.6952032,0.77729034,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.16690464,0.21169709,0.6892827,0.14924237,0.07771025,0.44408885,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.31478542,0.073831245,0.6670574,0.076834835,-0.0002903401,0.39802468,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.26435307,0.15779085,0.30592284,0.1365249,0.057274144,0.51945466,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
0.9232181,1.2782755,-0.04796391,0.3867077,-0.8620219,-0.41683158,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.9330865,-1.0287813,-0.10116653,0.27422655,-0.93213004,1.269872,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.28760657,0.01141501,0.451348,0.10142218,-0.0011062046,0.49971783,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.35638693,0.18939352,0.90007585,0.09218767,-0.00020319442,0.45020524,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.50716376,0.19598687,0.6272664,0.1690619,0.0001328009,0.23091148,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2467304,0.04387959,0.35713738,0.12547767,0.048959725,0.4460118,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.35597798,0.07067786,0.4002512,0.06530547,0.46861544,0.39769194,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-0.38563395,-1.0673409,-0.09745982,0.248065,0.97142094,1.2488065,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.534281,0.13842233,0.79992986,0.055659425,-0.000110594374,0.39805755,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.4498948,-1.1103382,0.9228813,-0.016271258,0.7495454,1.0626088,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.50697345,0.11378982,0.599999,0.0646416,0.00047037072,0.60211223,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
