age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
4.901579,-4.5503783,5.4747424,-1.6785697,4.6644998,5.047401,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-3.4950051,4.1355677,4.928436,-0.7455493,4.1127877,4.2473187,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3.6126432,3.6537678,3.5354915,-1.2852588,3.5752287,3.8271406,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.3290124,3.9498906,4.125922,-1.6306643,3.8422687,4.2368636,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.759427,4.831688,5.4654927,-2.2058108,4.644002,5.0260634,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
4.981139,4.6861806,4.094467,-1.7266606,4.717228,4.4104557,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
5.0786986,4.742348,5.207159,-2.0740886,4.6551876,5.0795975,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.871507,4.796695,5.2886844,-2.170314,4.6542416,5.437716,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.785231,4.690256,5.4661093,-2.1490624,4.6407976,5.036854,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.33993,4.6883373,4.753875,-1.8845487,4.61807,4.7141953,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.5892467,4.7578235,5.2288146,-0.7983405,-4.647779,5.0973787,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.94639,4.6741095,5.281235,-2.085055,4.629768,5.025099,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.9448333,4.760615,4.465299,-1.9292866,4.709266,5.095506,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.0801187,4.448272,4.275083,-1.6247451,4.46099,4.5368304,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.3483453,4.7206845,4.6501055,-1.8362305,4.6566896,4.883888,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.917735,4.611078,4.935736,-2.000703,4.667571,5.1234436,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.7077537,4.5326147,5.107599,-1.924472,4.3855743,4.787103,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.05623,3.7239122,3.1586277,-1.2229694,3.5305393,3.4437592,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
3.8351321,3.5715394,3.5574007,-1.3963435,3.6147032,3.9444282,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
3.9069953,3.604729,3.962906,-1.5794477,4.0286374,3.9639084,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.116335,3.5871162,3.419774,-1.31411,3.5500076,3.8369875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.0703335,3.6793804,4.396015,-1.5853893,3.5721245,3.9513228,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
2.9858139,3.6251552,3.2906713,-1.1945764,3.5533133,3.6237183,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
-2.9378216,3.6548495,4.1916404,-0.6242331,3.5722113,4.1830816,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
3.8200786,3.7753634,4.051965,-1.4962816,3.5612273,4.369771,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.519253,4.198753,4.6273417,-1.7992631,4.1242743,4.5013986,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.4992194,4.7154603,5.1004767,-1.9008787,4.6741695,5.130868,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3.8757062,4.773663,4.565129,-1.7783179,4.646899,4.789146,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
5.012539,-4.329461,5.4590683,-1.7429878,4.95969,5.0366707,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
