RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.11131795,0.26008457,0.3000926,0.000265853,0.2752665,0.37499508,0.2916935,0.25004646,0.12493816,0.5002552,1
-0.08961836,0.3149045,-0.0002157094,0.0005275324,0.07820041,0.29188952,0.20006429,-3.152805e-05,0.25003868,0.25012296,1
-0.10823459,0.43831128,0.50018656,3.533152e-05,0.07030254,0.2915896,0.072038725,0.24995619,0.25017193,-0.00023252159,1
-0.073595464,0.23313154,0.20004986,0.0003673082,0.07153985,0.3328604,0.100046135,-0.00012971382,0.12507029,1.0002689,1
-0.10269481,0.6573959,0.19988298,0.00023992661,0.0603102,0.4166115,0.19959188,-0.00013811685,0.24944325,8.723391e-05,1
-0.108786635,0.28728467,0.09994201,0.00023707247,0.12594514,0.12494373,0.29779592,2.445186e-05,0.12500654,0.4999557,1
-0.19438694,0.5479392,1.0000793,0.008016444,0.060690146,0.4584434,0.03118906,0.74980384,0.62496805,0.24991752,1
-0.06677687,0.1640946,0.10017953,0.00034483505,0.10906786,0.083370626,0.19985126,0.25017896,-8.813331e-05,0.24989206,1
-0.08766051,0.39695144,0.00017503458,0.00029892125,0.18891466,0.6250243,0.26606998,1.0002717,-0.000116563155,-7.287682e-05,1
-0.09093986,0.93142134,0.09981895,-1.1352502e-05,0.050249945,0.37497512,0.29984885,5.503415e-05,0.12439445,8.808463e-05,1
-0.14337434,0.19160278,0.40008557,0.0003627007,0.08870644,0.41666448,0.251614,-0.0002235485,0.24961556,0.50004387,1
-0.12664066,0.52052444,0.599813,0.0049777194,0.039778385,0.6671122,0.13667257,0.2502855,0.24944894,0.25006822,1
-0.09491402,0.32902703,0.40034044,0.00018476626,0.07471334,0.2917514,0.20007792,0.0001537929,-0.00020524264,0.4999149,1
-0.105930865,0.20531479,0.19979705,0.00022397848,0.05448946,0.16681693,0.19983542,-0.00022519522,0.12511486,0.5000963,1
-0.10732383,0.57532233,0.60005385,0.0005397075,0.07676493,0.33342946,0.14945027,0.5001915,0.12327519,0.24989976,1
