RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.068382055,0.49289942,0.12192171,0.21636568,-0.0034475122,0.12236896,0.18184936,0.003188136,-0.02929315,0.7525286,1
-0.07273898,0.38901198,-0.056299586,0.065593526,0.14351724,0.36692443,0.16899689,0.0809039,0.2005427,0.33485118,1
-0.115235716,0.43846622,0.50007695,0.0005711331,0.07088805,0.29172206,0.058104537,0.24997692,0.25011986,-0.00014323623,1
-0.10266382,0.23286113,0.19990163,0.0005098699,0.0713883,0.3333817,0.1001297,0.00010786443,0.12509805,0.99991995,1
-0.090394326,0.57700455,0.14464916,0.074487135,0.12641796,0.49295953,0.16432467,0.071695074,0.1989715,-0.07487511,1
-0.036936365,0.035461128,-0.07511671,0.23257159,0.38919833,0.3602607,0.19074024,-0.2617372,-0.045343425,0.27035934,1
-0.26548806,0.54794997,0.9999923,0.0009998854,0.06032828,0.45843393,0.19998541,0.7500231,0.62497854,0.2500625,1
-0.049500383,0.08408934,0.040294804,0.069517314,0.018187625,0.16045126,0.16292109,0.17182717,-0.0501228,0.33300447,1
-0.0711449,1.1838629,-0.61532027,0.8022187,0.9893569,-0.17694087,1.0782949,1.886693,-0.48708367,-0.7976772,1
-0.07850597,1.0076447,0.04222689,0.07408122,0.11652439,0.2938389,0.26303107,0.071599625,0.07103224,-0.074977614,1
-0.15595332,0.27116027,0.3408003,0.08090315,0.15957914,0.49534306,0.25366396,-0.089202106,0.18804526,0.4228374,1
-0.14729446,0.5989771,0.5368793,0.07501721,0.1144963,0.58298534,0.16604023,0.32900068,0.19005688,0.33325043,1
-0.12037419,0.32875112,0.40000117,0.00036780816,0.07491335,0.29166803,0.20010968,-7.772169e-05,-1.1159802e-05,0.49990034,1
-0.041056626,0.4350196,0.035604373,-0.31126428,0.27124298,-0.081196226,0.12285019,0.25023207,-0.006277163,0.26379135,1
-0.15612052,0.5753529,0.5999897,0.00037512585,0.07638205,0.33327192,0.20001015,0.500012,0.12494681,0.24997318,1
-0.04173046,0.17022288,-0.18077064,0.22590226,0.40831387,-0.17205146,0.29137066,0.25288102,-0.036906913,0.020868413,1
-0.034013443,0.10722865,-0.07601729,0.23814473,0.3349585,0.44827592,0.28330508,-0.26452133,-0.16485168,0.019501427,1
-0.03607108,0.7754705,0.116782986,0.22304958,0.25228816,0.5545237,0.24367654,0.78587323,-0.12263399,-0.22651525,1
-0.09669543,0.23172401,0.14459574,0.06818202,0.23016074,0.16892216,0.16597866,-0.07896146,0.19859774,0.17514923,1
-0.056216158,0.004990476,0.023946034,0.21399234,0.29199818,-0.045778148,0.20518549,0.49929544,-0.030884042,0.27039033,1
