RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,prediction
-0.10287246,0.2600855,0.30011043,0.00058686605,0.27537596,0.3751034,0.25783798,0.2501004,0.12666391,0.4997605,1
-0.093328826,0.31538233,-9.841492e-05,0.00011929436,0.07822376,0.29116943,0.18714307,0.00016582171,0.25003988,0.25017604,1
-0.10231079,0.43839586,0.5003218,0.00038500148,0.07049422,0.29165345,0.05699541,0.25001276,0.25017148,0.00014327769,1
-0.06995747,0.23296547,0.19990338,0.0006758334,0.071386255,0.33333415,0.09251457,-0.00013204751,0.12457942,1.000079,1
-0.09831397,0.6574351,0.19992009,4.6866626e-05,0.06017335,0.4166778,0.18980919,-5.3710635e-05,0.24968661,2.1613589e-05,1
-0.10612401,0.28765756,0.09992647,0.00038519758,0.12550773,0.12477787,0.26110464,-0.00022614912,0.121830896,0.49981403,1
-0.19675967,0.54772776,0.9996729,0.0027999762,0.060351357,0.45830896,0.04204211,0.7499974,0.62438655,0.2500047,1
-0.06373166,0.16455725,0.101156585,0.00045617123,0.10886522,0.08296836,0.197651,0.24971683,-0.0010300644,0.24989602,1
-0.08720891,0.3972366,-0.00013894645,0.00034108077,0.18905072,0.62515426,0.24739464,0.99994177,-0.0006696559,0.00014356608,1
-0.07774932,0.93177664,0.099590845,0.00055960135,0.050427597,0.3751044,0.28441817,0.00023311633,0.12460888,-3.0810377e-05,1
-0.13670437,0.19200225,0.39975968,7.0093345e-05,0.08834964,0.41671607,0.2249269,-8.186494e-05,0.2509769,0.49976078,1
-0.11852016,0.5199624,0.59976196,0.005257149,0.040122144,0.6667575,0.123433016,0.2499524,0.2273862,0.25039113,1
-0.089793555,0.3287531,0.39988565,0.00010526792,0.07457209,0.2915662,0.1860341,-6.8931666e-05,0.0009654985,0.5001698,1
-0.10366479,0.20547402,0.20010617,4.8213187e-05,0.054660033,0.16694318,0.17131804,-8.0100435e-05,0.12492015,0.5000045,1
-0.097710416,0.5753473,0.5996579,0.000538502,0.07653972,0.3334421,0.14040919,0.49982232,0.10127731,0.24990323,1
-0.10378217,0.42444128,-7.292467e-05,0.00021353707,0.135291,0.083269306,0.37903523,-0.00029629117,0.12446513,0.24993555,1
-0.09954651,0.35623312,0.10029885,0.0005280962,0.074710466,0.20826095,0.38573956,0.00012302415,0.0005367007,0.24979417,1
-0.100753985,0.5477777,0.3001528,0.0003871925,0.03571611,0.29188174,0.27949533,0.5000471,-0.00022164674,8.261806e-05,1
-0.099805616,0.31506956,0.20029515,0.00023922695,0.16149107,0.24992661,0.18358359,0.00012138298,0.2498287,0.2501395,1
-0.112085685,0.26029631,0.20016876,0.0009389395,0.056714147,0.20843,0.25078797,0.24996695,0.10208172,0.50036764,1
-0.085574895,0.4657336,0.19990112,-3.8063881e-06,0.055791788,0.2084395,0.2000907,-0.00018594136,0.1251533,-0.00023465451,1
-0.07702367,0.4386551,0.0996225,-0.00024512692,0.10010072,0.12512994,0.29544955,0.24974468,0.00016753806,0.4999377,1
-0.11535973,0.21936563,0.6001214,0.000917592,0.061049,0.33328733,0.14610793,0.25017828,0.1186654,0.24995738,1
-0.09448247,0.19176121,0.2996967,0.00016353911,0.12047325,0.20849748,0.18847848,2.5312673e-05,0.12160354,0.24981503,1
-0.09297353,0.06856208,0.00026035466,0.0002902512,0.10346364,0.124968186,0.18312922,8.4748346e-05,0.24973841,0.24973783,1
-0.09347026,0.36962122,0.3997903,0.0015664197,0.050244268,0.20827332,0.038769655,0.75010115,0.12475673,3.8362457e-05,1
-0.09976364,0.32884315,0.099867865,0.0009652953,0.09234791,0.12478227,0.38500935,-0.00023104018,0.001556276,0.25017706,1
