age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,sex_Female,sex_Male,native-country_Non-US,native-country_US,prediction
4.5297146,4.3800755,4.9648247,-1.811279,4.3973656,4.7027183,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.053526,4.676935,5.2964,-2.0293102,4.6168923,4.746523,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.266895,4.4684777,4.0361075,-1.5899312,4.3625174,4.425643,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.142061,-4.4982314,4.5507903,-1.5626118,4.6696596,4.986431,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.4806075,4.5628057,5.09001,-2.023288,4.3556514,4.7483487,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
4.688238,4.4279346,3.7138803,-1.5747484,4.459225,4.0928483,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
-3.7355492,4.511728,4.7569466,-0.7292846,4.3757763,4.8465767,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.884827,4.7797794,5.2284827,-2.1232498,4.641721,5.4373007,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.5632887,-4.2667656,5.1232867,-1.6533328,4.370616,4.747675,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
4.128463,4.692117,4.444886,-1.7919568,4.590918,4.502869,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.240292,4.738297,4.727222,-1.8246273,4.635127,4.897692,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
4.6689954,4.4151587,4.8211555,-1.8893142,4.3588314,4.7282186,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
3.8799286,3.677704,2.9969835,-1.3106754,3.5534902,3.9139059,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1
3.1397502,3.6275587,3.2065506,-1.1671565,3.579222,3.5748465,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.1249657,4.7168574,4.326132,-1.7491078,4.653693,4.6938877,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.912726,4.6345434,4.439546,-1.8707908,4.612367,5.086701,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
4.975778,-4.4212627,5.0090804,-1.5810431,4.642223,5.002182,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
4.346369,-3.673846,3.4010024,-1.0408177,3.8255877,3.625031,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
4.9128857,4.666722,4.239855,-1.8079679,4.6490726,4.925823,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1
-4.1456904,4.693,4.9288826,-0.7110381,5.134826,5.040166,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
5.160971,4.6760697,4.1810718,-1.7474169,4.610297,4.7435107,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-3.6795604,4.500599,5.091672,-0.77837497,4.3821034,4.7936554,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
