age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.30868518,0.9999547,0.43606448,-0.08293812,1.0,0.0,1.0,0.0,0.0,1.0,1
0.25401583,3.9858496e-06,0.2989702,0.06111777,1.0,0.0,1.0,0.0,0.0,1.0,1
0.19731182,0.9998952,0.30884802,-0.08144011,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17482397,1.0001857,0.2793564,-0.07905673,1.0,0.0,1.0,0.0,0.0,1.0,1
0.36586452,0.9997019,0.54399776,-0.13863532,1.0,0.0,1.0,0.0,0.0,1.0,1
0.30307415,1.0805006,0.22644685,0.54743385,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2752936,0.99996585,0.4087744,-0.09045929,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24172612,0.9999384,-0.006061972,0.66463065,1.0,0.0,0.0,1.0,1.0,0.0,1
0.42642877,0.99987775,0.5610192,-0.035125356,0.0,1.0,1.0,0.0,0.0,1.0,1
0.1637118,0.9995731,0.17008726,0.038714357,1.0,0.0,1.0,0.0,0.0,1.0,1
0.37437633,0.99991757,0.4316521,-0.15174241,1.0,0.0,1.0,0.0,1.0,0.0,1
0.22994994,0.9998374,0.1622206,0.14529869,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18510485,0.99989945,0.26101843,-0.03015741,0.0,1.0,1.0,0.0,0.0,1.0,1
0.31962487,0.99981004,0.44824696,-0.08312224,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18982463,0.9997452,0.25007284,-0.031070882,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1114739,1.0001401,0.20617712,-0.019500341,1.0,0.0,0.0,1.0,0.0,1.0,1
0.08352373,1.0000715,-0.057368584,0.21022914,1.0,0.0,1.0,0.0,0.0,1.0,1
0.53726435,1.0003675,0.8718315,-0.03288055,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2131902,0.9998673,0.28399915,-0.021833042,1.0,0.0,1.0,0.0,0.0,1.0,1
0.119744666,1.0002879,0.017504435,0.18153043,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14866859,1.0002414,0.11738115,0.09762539,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14303908,1.0002269,0.0069410736,0.22129479,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3487566,0.9999046,0.4904177,-0.0974939,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4720728,1.0002965,0.5276025,0.4396487,1.0,0.0,0.0,1.0,0.0,1.0,1
0.18337972,1.0001551,0.24316461,-0.030932423,1.0,0.0,1.0,0.0,0.0,1.0,1
0.263078,1.0000482,0.33810428,-0.021434128,1.0,0.0,1.0,0.0,0.0,1.0,1
0.16441701,1.0000012,0.18412992,0.02024139,1.0,0.0,1.0,0.0,0.0,1.0,1
0.17333625,1.000317,0.2831904,-0.061147418,0.0,1.0,1.0,0.0,0.0,1.0,1
0.14520177,1.0003428,0.21665137,-0.04026841,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5371758,1.0001396,0.6651521,-0.06976258,1.0,0.0,1.0,0.0,0.0,1.0,1
0.10760379,0.9997749,0.113522984,0.014147656,1.0,0.0,1.0,0.0,1.0,0.0,1
0.6876184,0.9231265,0.8335421,-0.002332917,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22865926,0.00029737627,0.4867198,-0.028486528,1.0,0.0,0.0,1.0,0.0,1.0,1
0.211947,0.99985945,0.3328165,-0.084510915,1.0,0.0,1.0,0.0,0.0,1.0,1
0.12286216,1.0003031,0.21917309,-0.066033185,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21801996,1.0000136,0.3613912,-0.11150864,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18090618,0.9999574,0.27214542,-0.06336205,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3208293,0.99993986,0.4343107,-0.061454915,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14303268,7.953551e-05,-0.013686718,0.32820752,1.0,0.0,1.0,0.0,0.0,1.0,1
0.25043985,1.0000801,0.3403553,-0.0408515,1.0,0.0,0.0,1.0,1.0,0.0,1
0.14298172,0.9998855,0.22292647,-0.034889158,0.0,1.0,1.0,0.0,0.0,1.0,1
0.15347247,0.99965197,0.22073217,-0.0358975,1.0,0.0,1.0,0.0,0.0,1.0,1
0.48444864,0.9998975,0.404815,0.28370422,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2518284,1.0002313,0.4834227,-0.10069841,1.0,0.0,0.0,1.0,0.0,1.0,1
0.45397434,1.0000696,0.41014802,-0.042732038,1.0,0.0,1.0,0.0,1.0,0.0,1
0.2896086,0.9998974,0.45429412,-0.12757798,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23910807,0.9997921,0.35768116,-0.07569047,1.0,0.0,1.0,0.0,0.0,1.0,1
0.1964997,1.0002795,0.29645264,-0.06825136,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20023559,5.909863e-05,0.35980853,-0.043650016,1.0,0.0,1.0,0.0,0.0,1.0,1
