age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.33954346,1.0001711,0.38917983,-0.14962341,1.0,0.0,1.0,0.0,0.0,1.0,1
0.28127405,6.415972e-05,0.25766107,-0.0003857584,1.0,0.0,1.0,0.0,0.0,1.0,1
0.23305634,1.0001982,0.25373542,-0.14045037,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21082997,0.9999047,0.22561954,-0.13167508,1.0,0.0,1.0,0.0,0.0,1.0,1
0.386806,0.9999866,0.50040245,-0.24786197,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3007515,0.5289882,0.19153659,0.33311275,1.0,0.0,0.0,1.0,0.0,1.0,1
0.31088156,1.0000075,0.36023727,-0.15036468,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2829614,1.0000721,-0.06479702,0.5817321,1.0,0.0,0.0,1.0,1.0,0.0,1
0.46316868,0.9999254,0.50154656,-0.10619392,0.0,1.0,1.0,0.0,0.0,1.0,1
0.197931,0.9999898,0.12382559,-0.01832994,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4050679,1.0000924,0.3853042,-0.20783502,1.0,0.0,1.0,0.0,1.0,0.0,1
0.2573886,1.0000414,0.11730841,0.069200665,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22136506,1.0000753,0.22421443,-0.081865996,0.0,1.0,1.0,0.0,0.0,1.0,1
0.33881444,1.0001323,0.3992337,-0.19180217,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22583097,0.999854,0.20472758,-0.08204147,1.0,0.0,1.0,0.0,0.0,1.0,1
0.15097064,1.0000579,0.1703422,-0.0458281,1.0,0.0,0.0,1.0,0.0,1.0,1
0.11570078,1.0001354,-0.10584209,0.15233478,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5836205,0.9999854,0.82046527,-0.09611589,1.0,0.0,0.0,1.0,0.0,1.0,1
0.25268143,0.9999904,0.2298409,-0.083643064,1.0,0.0,1.0,0.0,0.0,1.0,1
0.14906928,0.9999482,-0.032238625,0.11044121,1.0,0.0,1.0,0.0,0.0,1.0,1
0.18454811,0.9996599,0.065708525,0.03119818,1.0,0.0,1.0,0.0,0.0,1.0,1
