age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,race_African-American,race_Other,sex_Female,sex_Male,prediction
0.3659119954567042,1.0001772316809014,0.3258812292023755,-0.18340631064017332,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2977088644228202,-0.0009537786412604393,0.21309708609981198,-0.05791212866398271,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2455682599044055,0.9982744716896329,0.20105930641395084,-0.1701934797966856,1.0,0.0,1.0,0.0,0.0,1.0,1
0.22598346283471485,0.9969959376604953,0.17249139559533647,-0.161216384567122,1.0,0.0,1.0,0.0,0.0,1.0,1
0.41950408119395943,1.0008910110909222,0.48221040480998023,-0.2924138995209432,1.0,0.0,1.0,0.0,0.0,1.0,1
0.5093673381180663,1.0012008525602842,0.11741558274774297,0.590025732261741,1.0,0.0,0.0,1.0,0.0,1.0,1
0.32514856780025825,1.0019666811755843,0.2975468465982768,-0.19653547165187316,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3479932582272422,1.0011618358339656,-0.18616450471901924,0.6640309726169429,1.0,0.0,0.0,1.0,1.0,0.0,1
0.4771730463869402,1.0009639924916818,0.4927192279797785,-0.18939835746705544,0.0,1.0,1.0,0.0,0.0,1.0,1
0.21208349764426604,1.0024228619901168,0.041634315835808566,-0.03383546133423737,1.0,0.0,1.0,0.0,0.0,1.0,1
0.3827317760819109,1.0016340408876705,0.2729915012108633,-0.19422669405206122,1.0,0.0,1.0,0.0,1.0,0.0,1
0.315299310932995,1.00371136961878,-0.0004817806075892994,0.12261494376896978,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2305324476075735,1.000785614373844,0.21525447286827676,-0.16235499901254613,0.0,1.0,1.0,0.0,0.0,1.0,1
0.3580777592849453,1.000442197234605,0.3823943785095464,-0.25214135886381905,1.0,0.0,1.0,0.0,0.0,1.0,1
0.21358406410402142,1.0028870013973912,0.12185955562343859,-0.11830008735098717,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2134057452335924,1.0026889338642484,0.11499226065150307,-0.03959282130305182,1.0,0.0,0.0,1.0,0.0,1.0,1
0.17208631439320882,0.9996991505693965,-0.22128995199331908,0.22656439360227382,1.0,0.0,1.0,0.0,0.0,1.0,1
0.8591596368372101,0.9974256914804054,0.8960007393952998,0.03653071757990125,1.0,0.0,0.0,1.0,0.0,1.0,1
0.2338194085667435,1.002860725837885,0.14558684491045387,-0.12543962341604095,1.0,0.0,1.0,0.0,0.0,1.0,1
0.20875136220680987,0.9962023789349341,-0.1444968032855803,0.1787007392681827,1.0,0.0,1.0,0.0,0.0,1.0,1
0.2119821383804576,1.0002748063844822,-0.0266249906912501,0.040948713985737115,1.0,0.0,1.0,0.0,0.0,1.0,1
0.24166721637582814,0.9998263529873225,-0.17216405154661446,0.2538988900676795,1.0,0.0,1.0,0.0,0.0,1.0,1
0.4029229046603288,1.0012305269966386,0.3866409292405676,-0.21295036004147125,1.0,0.0,1.0,0.0,0.0,1.0,1
